Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike court,5.0,NIKE,"GRIS, TURQUOISE",40.5,https://www.vinted.fr/items/3629058158-nike-court?referrer=catalog,https://images1.vinted.net/t/03_01ad7_ZjvZkQRtCdmAm14EdfSva77f/310x430/1697648838.jpeg?s=0572157f5b720cf10dbf4bf0d5dcb3a523c99168,"HEUSDEN-ZOLDER, BELGIQUE",Women
Nike sneakers ,24.99,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3864007530-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_01dbb_aELjKLTko35dcxdNq8J91pd1/310x430/1702145119.jpeg?s=21507136f0cb77ad34b23a11dad0209cbdb8ec23,PAYS-BAS,Women
Nike sportschoenen ZGAN,10.0,NIKE,NOIR,42.5,https://www.vinted.fr/items/3477341919-nike-sportschoenen-zgan?referrer=catalog,https://images1.vinted.net/t/02_002d6_Y9fzr9p6Qkb6C2p9BR8i8xxj/310x430/1694806763.jpeg?s=7587217f624d69da26ed6f466f1d75598781f430,"OUDE PEKELA, PAYS-BAS",Women
Nike air force mid 07 white/white,115.0,NIKE,BLANC,40.5,https://www.vinted.fr/items/3881525956-nike-air-force-mid-07-whitewhite?referrer=catalog,https://images1.vinted.net/t/03_010f1_8CjHgvTCi2W4cmV6sV7hWgz3/310x430/1702555190.jpeg?s=8d546f5929b6b385d4e7eaae9112c111cff6c45e,"GLABBEEK, BELGIQUE",Women
Nike uptempo,80.0,NIKE,"BLANC, BLEU",42.5,https://www.vinted.fr/items/3847328071-nike-uptempo?referrer=catalog,https://images1.vinted.net/t/02_01a0b_M1pb8M4VxWudHfSNRh6kyyYP/310x430/1701768430.jpeg?s=b87424e04dea24c108ea3bf01c03ae015264fb5e,"ALKEN, BELGIQUE",Women
Nike sportschoenen ,10.0,NIKE,"BLANC, ROSE",38.5,https://www.vinted.fr/items/3723841732-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_00721_NxLw2RnPw2bCUcZ2J4gzzR8Z/310x430/1699302508.jpeg?s=81a8fb601fe577c52beea08a38ad47f2d30044d8,PAYS-BAS,Women
Woman Nike Dunk Low ,80.0,NIKE,"BORDEAUX, MARINE",40,https://www.vinted.fr/items/3871928496-woman-nike-dunk-low,https://images1.vinted.net/t/01_001d4_Cx7Audusd5wXT6EGYfNa5WY4/310x430/1702307416.jpeg?s=df16e8fea276a74360cbdf9addc9ab2bfc00e420,"SCHIEDAM, PAYS-BAS",Women
Nike air max génome ,75.0,NIKE,ROSE,40,https://www.vinted.fr/items/3859282343-nike-air-max-genome?referrer=catalog,https://images1.vinted.net/t/03_025e2_XwaYhDqyf6YzDy5N5KZHK2j9/310x430/1702046019.jpeg?s=ef4388280df6c4722d92981a4bfd07e3223f87dc,"ROMANS-SUR-ISÈRE, FRANCE",Women
Nike schoenen ,5.25,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3257817602-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/03_003a7_Ye5V7uvcc8YhGrqRCSGXCUrs/310x430/1689788082.jpeg?s=68cb7844e10a8114adef526cf3d5b2048aec4d8d,PAYS-BAS,Women
Nike Air Force High 1 Utility 2.0 (bieden mag),130.0,NIKE,"ROSE, LILA",40,https://www.vinted.fr/items/3883662315-nike-air-force-high-1-utility-20-bieden-mag?referrer=catalog,https://images1.vinted.net/t/03_0217b_GCM7D429NDR7crK1YwA8nJx9/310x430/1702601873.jpeg?s=18a059ac14ccdac939a300ead7aed6df74dd68c6,"TILBURG, PAYS-BAS",Women
