Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike blazer mid 38.5,15.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3873257260-nike-blazer-mid-385?referrer=catalog,https://images1.vinted.net/t/03_01221_ep7shZsptrsw1LfqiV2Bhqsn/310x430/1702326153.jpeg?s=5fed4ce7b88699eb92544295f3293abbeb6c3de6,FRANCE,Women
blazer nike ,34.0,NIKE,"BLANC, ARGENTÉ",37.5,https://www.vinted.fr/items/3881349707-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_020ce_fiFKYX5tQQwVW3RZkD9Gs7R7/310x430/1702552137.jpeg?s=4955cda6b3df2e043fb0ce251756bfd15a0b107f,"CERAMI, ITALIE",Women
nike sb zoom blazer low,45.0,NIKE,"BLANC, BLEU",38.5,https://www.vinted.fr/items/3879536517-nike-sb-zoom-blazer-low?referrer=catalog,https://images1.vinted.net/t/03_024cd_XKMHceZxKTk8LGfJ6V142ArG/310x430/1702488280.jpeg?s=6f90010eb268bda89bcd8f9cfa570cd4e7b64de5,FRANCE,Women
Blazer nike,45.0,NIKE,NOIR,38,https://www.vinted.fr/items/3867987909-blazer-nike?referrer=catalog,https://images1.vinted.net/t/02_00df7_LTAe4KzYFEvAWmAH8pbbKrZi/310x430/1702224575.jpeg?s=35965ea3f2b128395ae0154cacbc7c181f1b81d2,FRANCE,Women
Nike blazer ,9.0,NIKE,NOIR,36.5,https://www.vinted.fr/items/3853671867-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_006e2_qDxV6M68M23xhjCRHaSKZayK/310x430/1701894548.jpeg?s=5000d22c534d843436f70aa2626cef0e6da3ab20,"SERRAMAZZONI, ITALIE",Women
Nike blazer ,10.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/3718418104-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_019bc_UMdXYxwV7azxtJVeFfyU33vY/310x430/1699208065.jpeg?s=3050e9d0436c80eefd005b6934bc2a87f599673b,ITALIE,Women
Nike Blazer ,10.0,NIKE,GRIS,38,https://www.vinted.fr/items/3651961020-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_01e5d_KMaFjJqeeba3iodtq5yFjVgz/310x430/1698051737.jpeg?s=9d8787a4de7155fbc50106ba1d128f6bf8d7eb99,ITALIE,Women
Nike blazer ,18.0,NIKE,BEIGE,36.5,https://www.vinted.fr/items/3862881856-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01c44_vukoPkeVpezE5MYP25jyZJEF/310x430/1702131461.jpeg?s=df1b7d08f5b2e0f9c890dd4ba867247457b40300,ITALIE,Women
Nike blazer,20.0,NIKE,BLANC,36.5,https://www.vinted.fr/items/3853151110-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_00ac6_jKdZshPqhMHtQenijcZ1CwyE/310x430/1701886702.jpeg?s=669d4b2f22416ccc90e6b7de2eb33dc612930b9f,FRANCE,Women
Blazer,50.0,NIKE,MULTICOLORE,36.5,https://www.vinted.fr/items/3860538220-blazer?referrer=catalog,https://images1.vinted.net/t/02_00922_5hvCNqggU9CYBiT1P28nqZgc/310x430/1702066910.jpeg?s=72b2e088a47e7cf98c675917819df04ebc41219d,"SAINT-DENIS, FRANCE",Women
