Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike air force 1 fontanka,24.99,NIKE,"BLANC, JAUNE",36,https://www.vinted.fr/items/3837944581-nike-air-force-1-fontanka?referrer=catalog,https://images1.vinted.net/t/01_02420_QYDXqBgmYEm9ANJ5b67SiWnT/310x430/1701554351.jpeg?s=6353ef0a8057ad75a3c41778ea15bd2c29f18907,"SAINT-LEU-LA-FORÊT, FRANCE",Kid
Air force 1 blanche et bleu taille 35,30.0,NIKE,"BLANC, BLEU",35,https://www.vinted.fr/items/3879201563-air-force-1-blanche-et-bleu-taille-35?referrer=catalog,https://images1.vinted.net/t/02_014aa_ipkbL9QesiXFnh4Jy4fzJaQ7/310x430/1702483020.jpeg?s=b75092b5237b6e946db5f2e0681b134dc87f70cd,FRANCE,Kid
Nike air force 1 bébé ,13.0,NIKE,NOIR,19,https://www.vinted.fr/items/3462723489-nike-air-force-1-bebe?referrer=catalog,https://images1.vinted.net/t/01_00834_zq5RpXMVnxvwdyjExEJBR2i2/310x430/1694503899.jpeg?s=9595c7fa60f4197bf73763d1632b999573050ca2,FRANCE,Kid
Air force 1,5.0,NIKE,BLANC,27,https://www.vinted.fr/items/3512545663-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01e61_kEc9t4PwSwyLfPAQETncAZZa/310x430/1695487624.jpeg?s=7ffd9625198c053eb33dce8f2bd72f4113f35c8f,"SENLIS, FRANCE",Kid
Air Force 1 ,75.0,NIKE,"BLANC, KAKI",22,https://www.vinted.fr/items/3531745549-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01284_FFqqyv2NhYtkYRy4Z5axGfKP/310x430/1695829512.jpeg?s=be84f59441727032733d40aa65349b050c97ad92,FRANCE,Kid
Nike Air Force 1 mid suède groen met donkergroene zool in maat 26,20.0,NIKE,"NOIR, VERT FONCÉ",26,https://www.vinted.fr/items/3871194103-nike-air-force-1-mid-suede-groen-met-donkergroene-zool-in-maat-26?referrer=catalog,https://images1.vinted.net/t/01_01ca0_RskAvxMuTuxSrU1MDFWiH8yw/310x430/1702297821.jpeg?s=c32c3f69539ae13371c30a0ced90fa56cffa3736,PAYS-BAS,Kid
Nike Air Force 1 Low Royal ,40.0,NIKE,"BLANC, BLEU",30,https://www.vinted.fr/items/3747476651-nike-air-force-1-low-royal?referrer=catalog,https://images1.vinted.net/t/03_0026b_GUnnMNvcELobnPrtS1t1hRco/310x430/1699788254.jpeg?s=04ec9cd4fd78d8c01629cad7f65a90c1b6cc3989,"CHALON-SUR-SAÔNE, FRANCE",Kid
"Basket nike air force 1 taille 18,5",10.0,NIKE,BLANC,18,https://www.vinted.fr/items/3690015825-basket-nike-air-force-1-taille-185?referrer=catalog,https://images1.vinted.net/t/03_01763_Mt89mjsuCJfU3F5qzhbByk5L/310x430/1698744267.jpeg?s=4601cf69f6a562fdebbcf2e9162890bc35f6a306,"GRENADE-SUR-L'ADOUR, FRANCE",Kid
Nike air force 1 ,50.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3755750048-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0082e_ZTDWHq4fWFhRi6sbWjNeQg45/310x430/1699895940.jpeg?s=2213da7e3823ebc894fbd2b124579beb46d1303e,"COBATILLAS, ESPAGNE",Kid
Air force one 1  Nike ,8.0,NIKE,BLANC,22,https://www.vinted.fr/items/3685720094-air-force-one-1-nike?referrer=catalog,https://images1.vinted.net/t/02_01d21_WzSypwuRq6dRGQFDuFRQVFwV/310x430/1698659698.jpeg?s=b4916afec2834da0591ccfa5ec1f4d56d6bd96ef,"NOISY-LE-GRAND, FRANCE",Kid
Baskets Nike Air Force 1 ,11.0,NIKE,BLANC,26,https://www.vinted.fr/items/3555651451-baskets-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01db1_E7ViGNAi3EwuZf51GSVY3TqB/310x430/1696312170.jpeg?s=15a1835bcf84a5461b66bf69bb9594e8db730fea,"LA BUISSE, FRANCE",Kid
Air force 1 - couleur menthe,15.0,NIKE,MENTHE,23,https://www.vinted.fr/items/3604912279-air-force-1-couleur-menthe?referrer=catalog,https://images1.vinted.net/t/02_00a57_kxBGopsSktf3xCP9sRNFRw4i/310x430/1697267247.jpeg?s=8057fb438be2afbfbea4616fc4d2505fb966feb3,"PARIS, FRANCE",Kid
Nike air force ,15.0,NIKE,BLANC,18,https://www.vinted.fr/items/3789783584-nike-air-force?referrer=catalog,https://images1.vinted.net/t/03_026af_h8BxnYZpiwuMCRpWV3wPcnzx/310x430/1700562928.jpeg?s=3e6d3c7e316fdd2ca100a8af3bf66bcde08af030,"ONDRES, FRANCE",Kid
