Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike air max 1 ,130.0,NIKE,ORANGE,"42,5",https://www.vinted.fr/items/3864809845-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00843_gzqNC5WEtJbVdoywqGH3jfMz/310x430/1702159709.jpeg?s=cc01b42ab00b30cf342b23df0313aa2b031b018a,"POUZILHAC, FRANCE",Men
Nike Air max 1 ‘Yellow tour’,89.0,NIKE,"BLANC, JAUNE",44,https://www.vinted.fr/items/3911764070-nike-air-max-1-yellow-tour?referrer=catalog,https://images1.vinted.net/t/03_002fe_3w2tVEvaM9BQspy6u2NsJcMx/310x430/1703686653.jpeg?s=fe5d3f584ceeede33b0a28e4b066a78ec5ca7013,"GETAFE, ESPAGNE",Men
Nike air Max ,40.0,NIKE,"NOIR, GRIS",44,https://www.vinted.fr/items/3875832009-nike-air-max?referrer=catalog,https://images1.vinted.net/t/02_01d90_xYJrnpeAXeRAKDac7Yp5Nt2F/310x430/1702397311.jpeg?s=5160632c4fd909b248cfd05833c0e710c617ed6e,"VLAARDINGEN, PAYS-BAS",Men
Air Max 1 ,65.0,NIKE,NOIR,41,https://www.vinted.fr/items/3904860459-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_002b7_94LtFz8mq863MiVysf7jjAB3/310x430/1703349580.jpeg?s=f2de836f91573d144ac36d0a1fdbdba96f0e8785,BELGIQUE,Men
Air max,50.0,NIKE,KAKI,39,https://www.vinted.fr/items/3781853455-air-max?referrer=catalog,https://images1.vinted.net/t/03_0252f_5aB4TNZnf36EFreCvwrgSWP1/310x430/1700407986.jpeg?s=29145d45e5d0d3f0df4c7ff1a847d73f65fbcfa9,"ROGNAC, FRANCE",Men
Nike Air Max 1,115.0,NIKE,"BLANC, BEIGE",44,https://www.vinted.fr/items/3762772699-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01c16_mUz6GiiauG8VXh9RUzA42BcN/310x430/1700049236.jpeg?s=56b0b8290d6346ccc4bdee9ce1472d53ab24580e,"ALCORCON, ESPAGNE",Men
Air max 1 Magma Orange,120.0,NIKE,"GRIS, ORANGE",41,https://www.vinted.fr/items/3871924138-air-max-1-magma-orange?referrer=catalog,https://images1.vinted.net/t/03_008c3_MwLhcqQekgeMm2jcsV8tEcUj/310x430/1702307357.jpeg?s=af9ef138a8ea035297888ba97bf963aa610fe11d,"AVIGNON, FRANCE",Men
Air max 1,130.0,NIKE,MULTICOLORE,41,https://www.vinted.fr/items/3461677411-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_002d6_CDeHN2tmcgw2fRjDgVWHq2gZ/310x430/1694455716.jpeg?s=34aef783e8d7a064c2b05a79ecb8f39c362198ea,"BRIEC, FRANCE",Men
Nike air max 1 limeade 2020,120.0,NIKE,"BLANC, VERT",41,https://www.vinted.fr/items/3905765183-nike-air-max-1-limeade-2020?referrer=catalog,https://images1.vinted.net/t/01_00646_GCQ9F4sefkZ7JmqMhBX1g4PA/310x430/1703417578.jpeg?s=4831cc53c94f6ff4208009044950c3d88824785a,"ANDRÉZIEUX-BOUTHÉON, FRANCE",Men
Nike air max 1 42,108.0,NIKE,"GRIS, BLEU",42,https://www.vinted.fr/items/3919013813-nike-air-max-1-42?referrer=catalog,https://images1.vinted.net/t/03_00b77_t3B2xD9CKr7M7oGYW7gC2urh/310x430/1703865854.jpeg?s=8ba5685494cc614a06b52a712543991a51ac977d,FRANCE,Men
Air max 1,59.0,NIKE,"BLANC, ORANGE",38,https://www.vinted.fr/items/3749370333-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_00579_tDKR4DmxLyVXP8xN7KpDjdX5/310x430/1699800543.jpeg?s=df4320f2758f7e1372cfcd3c06dad834a46dd9fe,"LE PLESSIS-ROBINSON, FRANCE",Men
Nike Air Max 1 Tinker Schematic,250.0,NIKE,BLANC,41,https://www.vinted.fr/items/3919150194-nike-air-max-1-tinker-schematic?referrer=catalog,https://images1.vinted.net/t/03_016e6_jDADAcUHqwozFyqSG4Gyfayo/310x430/1703867811.jpeg?s=363138bea92b18d318a36fc1a3bd28f587a6e706,FRANCE,Men
Nike Air Max 1 ,125.0,NIKE,"BLANC, MARRON",42,https://www.vinted.fr/items/3831287403-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_01c71_S1t7erq7CY5QoBjB42n6QWue/310x430/1701420914.jpeg?s=939917ec7ad6e059f9779177052a24a6d7e084c7,"CHÂTEAUROUX, FRANCE",Men
Nike Air Max 1 - patta Wave rush Maroon ,80.0,NIKE,"BORDEAUX, VIOLET",41,https://www.vinted.fr/items/3900542012-nike-air-max-1-patta-wave-rush-maroon?referrer=catalog,https://images1.vinted.net/t/01_01adc_yG3XYaZVXwxAcQEzQVNkHDLY/310x430/1703156313.jpeg?s=5a018fa00ea5d4a1d7e676d025397ef15f372ec5,"HERBLAY, FRANCE",Men
Nike air max 1 Flyknit ,50.0,NIKE,NOIR,"42,5",https://www.vinted.fr/items/3821372312-nike-air-max-1-flyknit?referrer=catalog,https://images1.vinted.net/t/02_02695_Wy5MVpgLNXKqCd4KreuCAUqR/310x430/1701183816.jpeg?s=51fe94d0df4e0ab91cd22fba53a0ea003938b3f4,FRANCE,Men
Air Max 1 Limeade,120.0,NIKE,"BLANC, VERT",44,https://www.vinted.fr/items/3905716957-air-max-1-limeade?referrer=catalog,https://images1.vinted.net/t/03_0209c_KgZoWFyPmr6RseoqMLAbio5M/310x430/1703415991.jpeg?s=432f14da2f7944bfd90f392fe13e598a168b5a61,"COUTANCES, FRANCE",Men
Nike air max 1 denham ,399.0,NIKE,MARINE,"38,5",https://www.vinted.fr/items/3558061915-nike-air-max-1-denham,https://images1.vinted.net/t/02_00526_LVVvrXhtJMCc7e5chXbPKnQA/310x430/1696344818.jpeg?s=52d4341af53d0c8f12298fafec8e18556843e6f8,"TILBURG, PAYS-BAS",Men
Nike air Max 1,135.0,NIKE,"BLANC, KAKI",44,https://www.vinted.fr/items/3850003788-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00c93_jbtcWd8PwCbmbLCHjncRw7DN/310x430/1701808423.jpeg?s=d6a670749f5526fe3b710015b5f9c792c604e5fd,"LUMMEN, BELGIQUE",Men
Nike Air Max 1 Kasina Orange   ,132.0,NIKE,"ORANGE, MARRON",44,https://www.vinted.fr/items/3919260662-nike-air-max-1-kasina-orange?referrer=catalog,https://images1.vinted.net/t/02_00cca_R5DfFWiiScaee9o7cWSE2m28/310x430/1703869488.jpeg?s=0a1a83edb6f58596a923c61c5fb6865b05b24aa6,FRANCE,Men
Nike air max 1 “Essential Red Petra Brown” 42,100.0,NIKE,"BLANC, ROUGE",42,https://www.vinted.fr/items/3906665244-nike-air-max-1-essential-red-petra-brown-42?referrer=catalog,https://images1.vinted.net/t/02_02260_7FkJ5nBGVbhXghbeQCQsTvcK/310x430/1703495937.jpeg?s=d700922481f3d7ffbca594becac0e34937dd32ee,PAYS-BAS,Men
Nike Air Max 1 ‘86 Big Bubble Korea World Make,180.0,NIKE,"BLANC, BEIGE","44,5",https://www.vinted.fr/items/3919055684-nike-air-max-1-86-big-bubble-korea-world-make?referrer=catalog,https://images1.vinted.net/t/03_01071_yNuuTBUjgS5WUMfcZwMxa82w/310x430/1703866443.jpeg?s=211206b07376cae3730d9dfed3b07cd056638e03,"HUISSEN, PAYS-BAS",Men
Nike air Max one ,150.0,NIKE,"BEIGE, BLEU CLAIR",46,https://www.vinted.fr/items/3919233748-nike-air-max-one?referrer=catalog,https://images1.vinted.net/t/01_009fd_jY24UsdmQkULm5nVgKDDe3hh/310x430/1703869072.jpeg?s=df3bb5901f46d1f5345569def4f90883dad7e5a8,"INGHEM, FRANCE",Men
Air Max 1,70.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3874140114-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_022b7_t8psx2Nuu71SU6vK2s2D255L/310x430/1702370855.jpeg?s=fa83c6abe8594013c3c14f347834d2fc30bc09ec,"MORLAIX, FRANCE",Men
Air max 1 yellow WMNS,100.0,NIKE,JAUNE,43,https://www.vinted.fr/items/3909351861-air-max-1-yellow-wmns?referrer=catalog,https://images1.vinted.net/t/02_01a6a_bqAuoYeoXuDiK2HDnCyuUEmJ/310x430/1703606600.jpeg?s=4552844deb11240fc3a5c3389e71c6ede648f6ec,"STRASBOURG, FRANCE",Men
Air Max 1 ,110.0,NIKE,"ROSE, BLEU",44,https://www.vinted.fr/items/3867487329-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_02428_hVoG1dFcXcctVffS5BYXsR1F/310x430/1702220079.jpeg?s=6df5bf1cd3d545a8f7074daf67a64019dfd6125c,"PARIS, FRANCE",Men
Nike Air Max 1 Grey Gum,73.0,NIKE,"GRIS, BEIGE",42,https://www.vinted.fr/items/3904821767-nike-air-max-1-grey-gum?referrer=catalog,https://images1.vinted.net/t/03_01435_gWsqdSyEvkBhMnLzhjStY9FE/310x430/1703348364.jpeg?s=a86ccff70a4e384f64323919d9c65189ae7f5393,"HASSELT, BELGIQUE",Men
Nike air max 1,70.0,NIKE,"NOIR, BLANC",41,https://www.vinted.fr/items/3914991241-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_00ea3_bXTbLTg5wfgzqfVt7Lpndke8/310x430/1703772063.jpeg?s=aee2e49b6ed3ec4318a98e8d9ea556c492abff4d,"MADRID, ESPAGNE",Men
Nike Air Max 1 PRM,120.0,NIKE,"NOIR, GRIS",42,https://www.vinted.fr/items/3903886616-nike-air-max-1-prm?referrer=catalog,https://images1.vinted.net/t/01_00736_uF41uEdEKamshMNJSod1sa47/310x430/1703321661.jpeg?s=4808fe984fc7fe231e8c308046489a5e259c5f61,"WORMHOUT, FRANCE",Men
Air max 1 ,115.0,NIKE,"NOIR, ROUGE","45,5",https://www.vinted.fr/items/3877849064-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00b52_Dy2FAB5zkoBM8KAxq66gjgtD/310x430/1702462992.jpeg?s=aa89ce60b0c9d686d5feeeb9f4205dd82ab8870a,"MONTE PORZIO CATONE, ITALIE",Men
