Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Air Max 1 Dark Loden Medium Olive,24.99,NIKE,KAKI,37.5,https://www.vinted.fr/items/3899478177-air-max-1-dark-loden-medium-olive?referrer=catalog,https://images1.vinted.net/t/02_00d49_4F6SUVL8vV1tsn2fS1wLqdTN/310x430/1703095295.jpeg?s=86d385b65b6e31272bca580b2b3e452067e94276,"DUNKERQUE, FRANCE",Women
Nike Air Max 1 ,105.0,NIKE,GRIS,39,https://www.vinted.fr/items/3874841267-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_017b1_f4YByZP25s6Bvfir5awEDjGe/310x430/r3/1702382660.jpeg?s=1acb5976397f82ca30047bcda55b2f7505be686b,FRANCE,Women
"Basket Nike ""Air Max""",8.0,NIKE,"BLANC, ROSE",35,https://www.vinted.fr/items/3904312378-basket-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_0027d_5fVmJV7VX5WNyt3Rx9YuVSmc/310x430/r1/1703335105.jpeg?s=195497b3d0ee933b12a4ce503932c15f80754b66,"MENNECY, FRANCE",Women
Nike Air max 1 taille 37.5,50.0,NIKE,"BLANC, ROUGE",37.5,https://www.vinted.fr/items/3884911634-nike-air-max-1-taille-375?referrer=catalog,https://images1.vinted.net/t/01_021c3_T9XeSQRwTcSXqrs3zrD5okFA/310x430/1702649421.jpeg?s=031429e088a2424c7c9b6622139574a3a586da6d,"BEAUCHAMP, FRANCE",Women
Air max 270 Nike femme,65.0,NIKE,NOIR,38,https://www.vinted.fr/items/3781530981-air-max-270-nike-femme?referrer=catalog,https://images1.vinted.net/t/02_01447_xTZC6KEPq677sGdBpVWS57aR/310x430/1700405893.jpeg?s=987af72e10c200e6f91728316f91b6984d38fe23,FRANCE,Women
Nike air force 1 low triple black ,34.0,NIKE,NOIR,36.5,https://www.vinted.fr/items/3905983016-nike-air-force-1-low-triple-black?referrer=catalog,https://images1.vinted.net/t/02_0146d_mBpW6rfMS1DqpUvQerjd4Zkf/310x430/1703424874.jpeg?s=75b593169bd581097f06d18316feafe29a204822,"SAULNIÈRES, FRANCE",Women
Air max 1 beige ,60.0,NIKE,BEIGE,38.5,https://www.vinted.fr/items/3916975834-air-max-1-beige?referrer=catalog,https://images1.vinted.net/t/01_00b6c_68ZHYGU6j3wLdPmAdVoT7Yea/310x430/1703807031.jpeg?s=89f60e9280fb89d45ef7ae851f252f903a6fe01a,"MONTPELLIER, FRANCE",Women
Nike air max 1 mars stone,45.0,NIKE,"GRIS, ROSE",38,https://www.vinted.fr/items/3910014216-nike-air-max-1-mars-stone?referrer=catalog,https://images1.vinted.net/t/01_00682_5wP5BdF1TqKoWNpSBZ1rxn3B/310x430/1703620627.jpeg?s=a1fe3f5181f555fa50c40ad34ff55788a7382234,"SURESNES, FRANCE",Women
Wmns Nike Air Max 1 ,70.0,NIKE,"GRIS, ORANGE",38,https://www.vinted.fr/items/3863781099-wmns-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_02636_VSrnZE2UnT4XRJwNa9oGffVw/310x430/1702141962.jpeg?s=9f34d257888d5e064af94d52780c87101b62d927,FRANCE,Women
Air max 1 ,90.0,NIKE,"GRIS, VERT",38.5,https://www.vinted.fr/items/3804665477-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_01b81_ZTkSYrNJHocW6m3eqkG3qBNo/310x430/1700858915.jpeg?s=d52f08096f6d3ae8bc34df48eba9a23ff866c470,FRANCE,Women
"Air max one metallic silver taille 38,5",40.0,NIKE,"GRIS, ORANGE",38.5,https://www.vinted.fr/items/3913696299-air-max-one-metallic-silver-taille-385?referrer=catalog,https://images1.vinted.net/t/03_0001f_cN9ZfMnzzPEtXiFSaQ6LbsT6/310x430/1703751192.jpeg?s=d6ba2de5bf328272c98faaf3668982e8bd273774,"SAINT-SIMON-DE-PELLOUAILLE, FRANCE",Women
Nike air max,20.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3892449438-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01c96_5V1eHYiQhU6Vvm2aCsUijS63/310x430/1702848066.jpeg?s=08c5ea0744b6533c3beb26814285ae2683c5ba2f,"MALISSARD, FRANCE",Women
Air Max 1 White Team red ,15.0,NIKE,"BLANC, BORDEAUX",37.5,https://www.vinted.fr/items/3784583687-air-max-1-white-team-red?referrer=catalog,https://images1.vinted.net/t/02_019d6_tjCrLaGDZpSET3gqHxf4h6K1/310x430/1700438242.jpeg?s=0c80cc557a087f0a06a29b63f0eb286cee7d12dd,FRANCE,Women
Nike Air Max 1 ,60.0,NIKE,JAUNE,39,https://www.vinted.fr/items/3883509130-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_007a6_nWxeJuhqxMwFVBhxnGZcH3PU/310x430/1702591568.jpeg?s=dc92a254d17c25fbaf8a1c46e71f6f8a37020189,"STRASBOURG, FRANCE",Women
Baskets Nike Air Max Sphere ,20.0,NIKE,"GRIS, TURQUOISE",38.5,https://www.vinted.fr/items/3298527760-baskets-nike-air-max-sphere?referrer=catalog,https://images1.vinted.net/t/03_021dc_YcCpzC4ewpik9MLS2VbsFdCR/310x430/1690819591.jpeg?s=bb901b97597b242b06660589c3d687813a2443fc,"DIEPPE, FRANCE",Women
