Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender
Nike Blazer Mid’77 Jumbo,50.0,NIKE,"BLANC, ROUGE",46,https://www.vinted.fr/items/3875416750-nike-blazer-mid77-jumbo?referrer=catalog,https://images1.vinted.net/t/03_0112d_pzuRGEwPThS29cfQ6SAAJBKR/310x430/1702391028.jpeg?s=1101d7cd46bf47d429148c64c7b3675706635041,"CERGY, FRANCE",Men
Nike Blazer White/Black Mid’ 77 GS,45.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3880939250-nike-blazer-whiteblack-mid-77-gs?referrer=catalog,https://images1.vinted.net/t/03_0042b_hRnvpNzcv1DEzn26RnWLUmuS/310x430/1702544550.jpeg?s=3dd3c76ee8c674a7b9ad485a6e1105400c201e6f,"SAINT-DIDIER-AU-MONT-D'OR, FRANCE",Men
Nike blazer ,10.0,NIKE,"GRIS, BLANC",41,https://www.vinted.fr/items/3501026432-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00ee9_QSwtuEHsGSgix6mk7cZZcxth/310x430/1695279353.jpeg?s=444f7b6c080cdaccc71f96aa1b9b62f57e6fe7a9,"VILARRODIS (ARTEIXO), ESPAGNE",Men
Blazer Nike ,40.0,NIKE,"NOIR, BLANC",45,https://www.vinted.fr/items/3866749611-blazer-nike?referrer=catalog,https://images1.vinted.net/t/03_024e4_XQC4gxTfdvAfQRGa8grhmoWb/310x430/1702213650.jpeg?s=89521314042e6c56ebaaa5261f3a88c3f84b4226,"VOUNEUIL-SOUS-BIARD, FRANCE",Men
Nike Blazer,25.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3864070520-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_023fd_wH7aNyxkXJZY5K6MwyDNgq2J/310x430/1702146061.jpeg?s=c911a4aeb45770addfd28309087bdfc2eecfadfd,"MALVEIRA, PORTUGAL",Men
Nike blazer,50.0,NIKE,BLANC,40,https://www.vinted.fr/items/3833509794-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_00336_6wjU3vAEZHz8yNup5fWJJZpo/310x430/1701455490.jpeg?s=30e17ec94c8787f62196457ee89bdc71bb463660,ITALIE,Men
Nike blazer ,35.0,NIKE,"BLANC, BORDEAUX",40,https://www.vinted.fr/items/3872903533-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_0002a_S4JaB75ZEeEZvyUxtu5sVJqn/310x430/1702321340.jpeg?s=4b2dae1fb5ae1677de483c74ed6409de317fab67,FRANCE,Men
Nike blazer ,20.0,NIKE,"GRIS, BLANC",45,https://www.vinted.fr/items/3323022490-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_014a7_AJSUDeR2AZWVF7mbroicMPyX/310x430/1691358274.jpeg?s=29149c0ce99686af0de15fd5985f06408f264c30,"PARIS, FRANCE",Men
Nike blazer,30.0,NIKE,"NOIR, BLANC",42,https://www.vinted.fr/items/3861699543-nike-blazer?referrer=catalog,https://images1.vinted.net/t/03_0073c_qsAmkVBepVUAWDrLRJ2LeVJf/310x430/1702118149.jpeg?s=6dcd76218f4e9a56c507efc77635deb4cc00591b,"TRANDEIRAS, PORTUGAL",Men
Nike Blazer,30.0,NIKE,NOIR,"43,5",https://www.vinted.fr/items/3750386958-nike-blazer?referrer=catalog,https://images1.vinted.net/t/01_01b58_mscm8z2c9mbGWy5uHgWC9Mgq/310x430/1699806809.jpeg?s=c2b5cd2492a9c5179478a86221015ca7e2a7da61,"LYON, FRANCE",Men
