Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
Nike air force 1 ,25.0,NIKE,"GRIS, BLANC",45,https://www.vinted.fr/items/180801203-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_015cb_CL5PLtHvtt5prTgHPEBCgfLn/310x430/1602480044.jpeg?s=abe1774f066914c6c8198847a233612fe162dcc5,"LA GLACERIE, FRANCE",Women,59.6841532843093,405,345.31584671569067,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,NOIR,44,https://www.vinted.fr/items/3832363233-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01c6e_SYGW7LxzgjTMaauaofTAd9vi/310x430/1701437565.jpeg?s=5b0e2ea9da064d2d3f573758a83bf03e3c27624f,FRANCE,Men,50.58615778249138,405,354.4138422175086,117.33137931034476,92.33137931034476
Nike air force 1 ,25.0,NIKE,"GRIS, BLANC",45,https://www.vinted.fr/items/180801203-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_015cb_CL5PLtHvtt5prTgHPEBCgfLn/310x430/1602480044.jpeg?s=abe1774f066914c6c8198847a233612fe162dcc5,"LA GLACERIE, FRANCE",Men,59.6841532843093,405,345.31584671569067,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,BLANC,40,https://www.vinted.fr/items/3776839648-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_010cd_vEoNqmoDHX5jrNkTZNrViKAR/310x430/1700325917.jpeg?s=1f02b5ebec290810ee141d2023110f466acf6ec0,"METZ, FRANCE",Men,56.27624290111015,405,348.72375709888985,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,BLEU,38,https://www.vinted.fr/items/371216921-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00445_rJctUb6WMgBuP5qey56VbAAp/310x430/1602877814.jpeg?s=a5ab4547afd89ab3ea159d46ed3d41e9be1209d8,"WINTERSWIJK, PAYS-BAS",Men,93.12602849603007,405,311.8739715039699,117.33137931034476,92.33137931034476
Nike air force 1,25.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/2805422204-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_020c7_rcuQkeUCDv3gawN1z8CRzMC5/310x430/1679228833.jpeg?s=bb9eb572f070ded387c872339cae97211fe75570,"MILANO, ITALIE",Men,128.1445985899978,405,276.8554014100022,117.33137931034476,92.33137931034476
Nike Air Forcé 1,25.0,NIKE,"BLEU, BLANC",40,https://www.vinted.fr/items/3273118351-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02576_gfmoSXEPRr4sqX4TP59Ruqkw/310x430/1690203769.jpeg?s=b3fca2cb82f215cabb318e5824013da20341005d,ESPAGNE,Men,240.8196873683885,405,164.18031263161154,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/1491542996-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_010b7_HtVvEQ7X1xPwwFL97Vt2M7kb/310x430/1638713433.jpeg?s=c69f3e22d7db67d353d3459a8cc98b586b29a1e0,"MALAGA, ESPAGNE",Men,291.2220704330091,405,113.7779295669909,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,"NOIR, BLANC",39,https://www.vinted.fr/items/1491542996-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_010b7_HtVvEQ7X1xPwwFL97Vt2M7kb/310x430/1638713433.jpeg?s=c69f3e22d7db67d353d3459a8cc98b586b29a1e0,"MALAGA, ESPAGNE",Men,291.2220704330091,405,113.7779295669909,117.33137931034476,92.33137931034476
Air force 1 ,25.0,NIKE,BLANC,39,https://www.vinted.fr/items/3838371724-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01c09_9PBdTL2FfcMARqaSSk3PXXoe/310x430/1701592760.jpeg?s=0e5a6607c691c16347439375073a1b82b58459f8,"VAULX-MILIEU, FRANCE",Men,83.89476023595437,405,321.1052397640456,117.33137931034476,92.33137931034476
Air force 1 ,25.0,NIKE,BLANC,41,https://www.vinted.fr/items/2580366996-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_014ef_VREfNGoFJg7JpzBZj6UeRf8o/310x430/1673461388.jpeg?s=42cf0461548ec9b2e4a9ee42bddc54213b6598e3,"PAU, FRANCE",Men,130.56762771746375,405,274.4323722825362,117.33137931034476,92.33137931034476
Air force 1 ,25.0,NIKE,MARRON,38,https://www.vinted.fr/items/616072292-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00884_Q2aNZsxACEg1tk8z4wbHkGXx/310x430/1621238727.jpeg?s=72db4724d1e5a845b8789fa38fef224b536d1b20,"SAINT-MÉDARD-EN-JALLES, FRANCE",Men,99.70160648524364,405,305.2983935147564,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3847149637-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01fa0_UQ4fK65HFFrw9oi6wqLBH7P1/310x430/1701764474.jpeg?s=ca62386188c952bc2e9dfbb9366518d2ec9d9f6b,"PIZZO, ITALIE",Men,315.2690006473863,405,89.73099935261371,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,NOIR,44,https://www.vinted.fr/items/3832363233-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01c6e_SYGW7LxzgjTMaauaofTAd9vi/310x430/1701437565.jpeg?s=5b0e2ea9da064d2d3f573758a83bf03e3c27624f,FRANCE,Women,50.58615778249138,405,354.4138422175086,117.33137931034476,92.33137931034476
Air Force 1,25.0,NIKE,NOIR,41,https://www.vinted.fr/items/2664086499-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_025d0_HDC1M1Vw8x3eMTHzWLfhFNQw/310x430/1675637379.jpeg?s=b5792a0e0ea534b2da71d70d6852213032c6b08e,"VELILLA DE SAN ANTONIO, ESPAGNE",Men,210.06637300802527,405,194.93362699197476,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,"NOIR, BLANC","42,5",https://www.vinted.fr/items/3692175905-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_007f3_AESgxqLZvnEV3Ecb7xP6AVwk/310x430/1698771422.jpeg?s=662305ddd81b552c8a5df0ee1a4a2c71b73d764a,"BRAGA, PORTUGAL",Women,234.2254022723556,405,170.7745977276444,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,"NOIR, BLANC","41,5",https://www.vinted.fr/items/3842114783-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0250c_LZBwv2n3zFFpM7VdWRe3CVeA/310x430/1701629220.jpeg?s=0dd9e43c2e3a9b6f0f99e9c82b252fe60cefa862,ITALIE,Women,211.5912481093571,405,193.4087518906429,117.33137931034476,92.33137931034476
Nike Air Forcé 1,25.0,NIKE,"BLEU, BLANC",40,https://www.vinted.fr/items/3273118351-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_02576_gfmoSXEPRr4sqX4TP59Ruqkw/310x430/1690203769.jpeg?s=b3fca2cb82f215cabb318e5824013da20341005d,ESPAGNE,Women,240.8196873683885,405,164.18031263161154,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3847149637-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01fa0_UQ4fK65HFFrw9oi6wqLBH7P1/310x430/1701764474.jpeg?s=ca62386188c952bc2e9dfbb9366518d2ec9d9f6b,"PIZZO, ITALIE",Women,315.2690006473863,405,89.73099935261371,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/3848511279-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01c83_31S2G7UB9q4CjBDtL4WXk7Bj/310x430/1701785816.jpeg?s=02f541466891ff83fa5c603cc8b41095a8f3bf5f,"SICILY, ITALIE",Women,314.6120034440908,405,90.38799655590918,117.33137931034476,92.33137931034476
Nike Air force ,25.0,NIKE,ORANGE,"38,5",https://www.vinted.fr/items/3524509359-nike-air-force?referrer=catalog,https://images1.vinted.net/t/02_003d1_ZHmF83wk9ztTbHpYsGdVYWvw/310x430/1695676806.jpeg?s=c3bdedae907e52792c4f6e0284e99b6ac572667b,"LISBOA, PORTUGAL",Women,291.0015975219172,405,113.99840247808282,117.33137931034476,92.33137931034476
Air Force 1,25.0,NIKE,NOIR,41,https://www.vinted.fr/items/2664086499-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_025d0_HDC1M1Vw8x3eMTHzWLfhFNQw/310x430/1675637379.jpeg?s=b5792a0e0ea534b2da71d70d6852213032c6b08e,"VELILLA DE SAN ANTONIO, ESPAGNE",Women,210.06637300802527,405,194.93362699197476,117.33137931034476,92.33137931034476
Air force 1,25.0,NIKE,BLANC,40,https://www.vinted.fr/items/3776839648-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_010cd_vEoNqmoDHX5jrNkTZNrViKAR/310x430/1700325917.jpeg?s=1f02b5ebec290810ee141d2023110f466acf6ec0,"METZ, FRANCE",Women,56.27624290111015,405,348.72375709888985,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,"GRIS, BLANC",43,https://www.vinted.fr/items/3745924511-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00fd2_8BxiRrhSN6NDEFsLvSFnqUYQ/310x430/1699742114.jpeg?s=4dfca4119df4798e65e087c5f7dfeaf0070e70d4,"GALLIERA VENETA, ITALIE",Women,159.90694641441578,405,245.09305358558424,117.33137931034476,92.33137931034476
Nike air force 1,25.0,NIKE,NOIR,40,https://www.vinted.fr/items/3487230799-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01a61_R9L9rPbRNofMXBoAHgKcBM9i/310x430/1694979508.jpeg?s=d55ab2498bbd8934b9d289466084a479bb69fea5,"NISCEMI, ITALIE",Women,325.1262725410752,405,79.8737274589248,117.33137931034476,92.33137931034476
Air force 1 ,25.0,NIKE,BLANC,39,https://www.vinted.fr/items/3838371724-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01c09_9PBdTL2FfcMARqaSSk3PXXoe/310x430/1701592760.jpeg?s=0e5a6607c691c16347439375073a1b82b58459f8,"VAULX-MILIEU, FRANCE",Women,83.89476023595437,405,321.1052397640456,117.33137931034476,92.33137931034476
Nike Air Force 1,25.0,NIKE,"BEIGE, MOUTARDE",41,https://www.vinted.fr/items/2031835759-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_014f0_ixYcMyptzPYCG9V5qQyYFHZx/310x430/1657703272.jpeg?s=f12184777e5e96b996366fae10b95ec1f392986c,"ANGOULINS, FRANCE",Women,80.39626442649508,405,324.60373557350493,117.33137931034476,92.33137931034476
Air force 1,26.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/2387847740-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0253f_YK5USZMuspSpML8RMx1uhNCP/310x430/1667736893.jpeg?s=af50b245e291099344b02ca65951e65ff4a84e21,"CINGOLI, ITALIE",Women,207.2019198154128,405,197.7980801845872,117.33137931034476,91.33137931034476
Air force 1,26.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/2387847740-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0253f_YK5USZMuspSpML8RMx1uhNCP/310x430/1667736893.jpeg?s=af50b245e291099344b02ca65951e65ff4a84e21,"CINGOLI, ITALIE",Men,207.2019198154128,405,197.7980801845872,117.33137931034476,91.33137931034476
Air force 1 ,26.0,NIKE,BEIGE,37,https://www.vinted.fr/items/2716665382-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f0d_K4aB7xmAGST5hEKyiBxxWt1E/310x430/1677064580.jpeg?s=bc6a1ca76eedf199ae65311d23a4c4b3b3ece070,"PÉGOMAS, FRANCE",Kid,136.63012691267042,405,268.36987308732955,117.33137931034476,91.33137931034476
Nike Air force 1,27.0,NIKE,"NOIR, ORANGE",40,https://www.vinted.fr/items/3743818901-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01c50_Pi14VHSxyUXw6W7wetyNmu2q/310x430/1699715240.jpeg?s=4b287198c6b245f434ca24dde34d2943111b32fe,"BORDEAUX, FRANCE",Men,99.83489114488926,405,305.1651088551108,117.33137931034476,90.33137931034476
Air Force 1 ,27.0,NIKE,"BLANC, ROSE",21,https://www.vinted.fr/items/3771968649-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01f7c_qxgKDNg3wRvUQWA49VwgoKkQ/310x430/1700233812.jpeg?s=1fa79c2ab406a8c178d3af6aee3b2ffbc7975187,"PARIS, FRANCE",Kid,0.0888444020338186,405,404.9111555979662,117.33137931034476,90.33137931034476
Nike air force 1,27.0,NIKE,"NOIR, JAUNE",18,https://www.vinted.fr/items/3784349947-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0230e_KUjxURQ9xW5y3C7yhczoMhxB/310x430/1700430667.jpeg?s=450066ce602c8f52ab6302b82735511e3e4d613a,"UTRECHT, PAYS-BAS",Kid,81.97878768853359,405,323.0212123114664,117.33137931034476,90.33137931034476
Nike air force 1,27.0,NIKE,"BLANC, ORANGE",46,https://www.vinted.fr/items/3705838770-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00819_1bTyaiJySk1hDTHpE9nXbNpB/310x430/1699026377.jpeg?s=d5a02ee705e322a6dce75c42165fec8f2e7706fd,"TORINO, ITALIE",Men,116.90438665758748,405,288.09561334241255,117.33137931034476,90.33137931034476
Nike air force 1,27.0,NIKE,"BLANC, ORANGE",46,https://www.vinted.fr/items/3705838770-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00819_1bTyaiJySk1hDTHpE9nXbNpB/310x430/1699026377.jpeg?s=d5a02ee705e322a6dce75c42165fec8f2e7706fd,"TORINO, ITALIE",Women,116.90438665758748,405,288.09561334241255,117.33137931034476,90.33137931034476
Nike Air force 1,27.0,NIKE,"NOIR, ORANGE",40,https://www.vinted.fr/items/3743818901-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01c50_Pi14VHSxyUXw6W7wetyNmu2q/310x430/1699715240.jpeg?s=4b287198c6b245f434ca24dde34d2943111b32fe,"BORDEAUX, FRANCE",Women,99.83489114488926,405,305.1651088551108,117.33137931034476,90.33137931034476
Air force 1 ,28.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/2684659801-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0149d_PrCQqHia1Mg69oz9bPFWZGpp/310x430/1676212596.jpeg?s=582bbe4b32d4c082348679c48ae14abf26c0cff1,FRANCE,Women,50.58615778249138,405,354.4138422175086,117.33137931034476,89.33137931034476
Air force 1 ,28.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/3720984516-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00ad7_qyEWzbsCDoePEDMWtPUnd91z/310x430/1699270501.jpeg?s=db8d060ca71565860355f2539fb69827d07ee252,"MARTIGUES, FRANCE",Men,128.1522191499156,405,276.8477808500844,117.33137931034476,89.33137931034476
Air Force 1,28.0,NIKE,GRIS,42,https://www.vinted.fr/items/2163389865-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00983_YiYVWG5tF4X1qYW1uDUcxnoj/310x430/1662234041.jpeg?s=6b0fee75b9e88e969aaf503b753bd714e7303ffe,"ROUEN, FRANCE",Men,22.487024593955724,405,382.5129754060443,117.33137931034476,89.33137931034476
Air force 1 ,28.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/2684659801-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0149d_PrCQqHia1Mg69oz9bPFWZGpp/310x430/1676212596.jpeg?s=582bbe4b32d4c082348679c48ae14abf26c0cff1,FRANCE,Men,50.58615778249138,405,354.4138422175086,117.33137931034476,89.33137931034476
Air Force 1,28.0,NIKE,GRIS,42,https://www.vinted.fr/items/2163389865-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00983_YiYVWG5tF4X1qYW1uDUcxnoj/310x430/1662234041.jpeg?s=6b0fee75b9e88e969aaf503b753bd714e7303ffe,"ROUEN, FRANCE",Women,22.487024593955724,405,382.5129754060443,117.33137931034476,89.33137931034476
Air force 1 ,28.0,NIKE,BLANC,"44,5",https://www.vinted.fr/items/3720984516-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00ad7_qyEWzbsCDoePEDMWtPUnd91z/310x430/1699270501.jpeg?s=db8d060ca71565860355f2539fb69827d07ee252,"MARTIGUES, FRANCE",Women,128.1522191499156,405,276.8477808500844,117.33137931034476,89.33137931034476
Nike Air Force 1,29.0,NIKE,BLANC,39,https://www.vinted.fr/items/3816172723-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00db4_E8GC6d3r95Lp5EVVrM8MLzc2/310x430/1701085738.jpeg?s=11ac52163dc7d07a2cdaee170b8a51176f5d0970,"SAN DONATO MILANESE, ITALIE",Women,129.7269225865086,405,275.27307741349136,117.33137931034476,88.33137931034476
Nike Air Force 1,29.0,NIKE,BLANC,39,https://www.vinted.fr/items/3816172723-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00db4_E8GC6d3r95Lp5EVVrM8MLzc2/310x430/1701085738.jpeg?s=11ac52163dc7d07a2cdaee170b8a51176f5d0970,"SAN DONATO MILANESE, ITALIE",Men,129.7269225865086,405,275.27307741349136,117.33137931034476,88.33137931034476
Air Force 1,29.99,NIKE,"NOIR, VIOLET",42,https://www.vinted.fr/items/3824480164-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01dea_n2dWDhq3Eh8xr5ogHYkCwFaY/310x430/1701258938.jpeg?s=805935fadc6cf0fed4f22df5f05f5aef10c85552,FRANCE,Women,50.58615778249138,405,354.4138422175086,117.33137931034476,87.34137931034476
Air force 1,29.99,NIKE,BLANC,39,https://www.vinted.fr/items/2997385386-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f9b_xsg3YngrptQ1LYoB7pbaTqTF/310x430/1683568045.jpeg?s=b702ce7a429561f5d3b0e9abe2d50b3a6d3d2c76,"BASLY, FRANCE",Women,41.63950078523163,405,363.3604992147684,117.33137931034476,87.34137931034476
Nike Air Force 1 ,29.99,NIKE,NOIR,38,https://www.vinted.fr/items/3427241861-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_002ce_V8wK3Enz1JNmBnUMxVbi79ZG/310x430/1693689962.jpeg?s=d1e84c94c7cacdb090217065cc8ad1e55b14510e,ESPAGNE,Men,240.8196873683885,405,164.18031263161154,117.33137931034476,87.34137931034476
Nike Air Force 1 ,29.99,NIKE,NOIR,38,https://www.vinted.fr/items/3427241861-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_002ce_V8wK3Enz1JNmBnUMxVbi79ZG/310x430/1693689962.jpeg?s=d1e84c94c7cacdb090217065cc8ad1e55b14510e,ESPAGNE,Women,240.8196873683885,405,164.18031263161154,117.33137931034476,87.34137931034476
Air Force 1,29.99,NIKE,"NOIR, VIOLET",42,https://www.vinted.fr/items/3824480164-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01dea_n2dWDhq3Eh8xr5ogHYkCwFaY/310x430/1701258938.jpeg?s=805935fadc6cf0fed4f22df5f05f5aef10c85552,FRANCE,Men,50.58615778249138,405,354.4138422175086,117.33137931034476,87.34137931034476
Air force 1,29.99,NIKE,BLANC,39,https://www.vinted.fr/items/2997385386-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01f9b_xsg3YngrptQ1LYoB7pbaTqTF/310x430/1683568045.jpeg?s=b702ce7a429561f5d3b0e9abe2d50b3a6d3d2c76,"BASLY, FRANCE",Men,41.63950078523163,405,363.3604992147684,117.33137931034476,87.34137931034476
Nike Air Force 1 ,29.99,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/2621566378-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01437_6o52GHLF9Znx2hnAuGTkN2gJ/310x430/1674561477.jpeg?s=2584180f1d9b44d4ab309b72bb3f7eaf4b6ab4d2,"TARRAGONA, ESPAGNE",Men,172.88116121662085,405,232.11883878337915,117.33137931034476,87.34137931034476
Nike Air Force 1 ,29.99,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/2621566378-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01437_6o52GHLF9Znx2hnAuGTkN2gJ/310x430/1674561477.jpeg?s=2584180f1d9b44d4ab309b72bb3f7eaf4b6ab4d2,"TARRAGONA, ESPAGNE",Women,172.88116121662085,405,232.11883878337915,117.33137931034476,87.34137931034476
Nike Air force 1,30.0,NIKE,BLANC,44,https://www.vinted.fr/items/3154269218-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_0004c_66KGDNycQFAoTTVLmeXjea1y/310x430/1687186585.jpeg?s=a16bfc5695d63628b629cae66da65450980b0cc5,"CASCAIS, PORTUGAL",Women,294.08419757804523,405,110.91580242195477,117.33137931034476,87.33137931034476
Nike air force 1,30.0,NIKE,NOIR,41,https://www.vinted.fr/items/3491421917-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00e0a_9HF9u1nfiMoYjSweTLoLDgak/310x430/1695062635.jpeg?s=e2c8b37b8f6642bfa1eae46c4c29856f57a7d0a6,"PARIS, FRANCE",Men,0.0888444020338186,405,404.9111555979662,117.33137931034476,87.33137931034476
Air force 1,30.0,NIKE,BLANC,39,https://www.vinted.fr/items/3555149306-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00dd4_S5zmRoaNHbXb3dYwUG94h2Xf/310x430/1696276511.jpeg?s=79e55e406c60c3e3d62e30458ad481eb61edc017,"MAZÉ, FRANCE",Women,50.1232367374902,405,354.8767632625098,117.33137931034476,87.33137931034476
Nike Air Force 1 ,30.0,NIKE,BEIGE,42,https://www.vinted.fr/items/2875082745-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00fb4_eBGBPhn4rUty7RLeG7dja1Hm/310x430/1680817608.jpeg?s=bb2d8ce617ace9500460a5f4e178996f807f50e9,"LA GAUDE, FRANCE",Women,135.92887352110745,405,269.0711264788925,117.33137931034476,87.33137931034476
Nike Air Force 1,30.0,NIKE,ROSE,40,https://www.vinted.fr/items/3828839784-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_01adf_UzMZ5V6ZcTfmb5nqrrNN1tKj/310x430/1701351325.jpeg?s=99934a58f0ad96ce700b76705f8262cac8b43324,"PUTTE, BELGIQUE",Women,58.86528153730933,405,346.13471846269067,117.33137931034476,87.33137931034476
Nike air Force 1 ,30.0,NIKE,"ROUGE, BLANC",44,https://www.vinted.fr/items/2631164540-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_0031c_1TLcrp5E6HHEB5Aqsyu1DSer/310x430/1674832138.jpeg?s=d7e8b5a16ff2326fe775157bbf74c55782abb80f,"LEUVEN, BELGIQUE",Men,56.25301739691679,405,348.7469826030832,117.33137931034476,87.33137931034476
Nike air force 1,30.0,NIKE,MARRON,44,https://www.vinted.fr/items/142395685-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01bd0_pB33LZKBeC7qJ7TGt5Ho1TV3/310x430/1601947642.jpeg?s=afa9037e9b800432980dead02be54dfc1336eacd,"WOIPPY, FRANCE",Men,55.98163953043706,405,349.01836046956294,117.33137931034476,87.33137931034476
NIKE - Air Force 1 ,30.0,NIKE,"BLANC, BLEU CLAIR","38,5",https://www.vinted.fr/items/3880107971-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_01555_KhYQMTv12GymoW6rqL8PFLqv/310x430/1702497769.jpeg?s=28d76554bbca36f4ea69ff6123776ad8b1cadf9c,"MECHELEN, BELGIQUE",Men,57.15216811980106,405,347.8478318801989,117.33137931034476,87.33137931034476
Nike Air Force 1,30.0,NIKE,NOIR,"42,5",https://www.vinted.fr/items/3739385337-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_02433_tL8f9neAd6VfKfz1RPnaB34j/310x430/1699630768.jpeg?s=feec04118f0e5253be2e84e45029163d65247f4f,"PESCARA, ITALIE",Women,231.9112306330152,405,173.0887693669848,117.33137931034476,87.33137931034476
Air force 1 ,30.0,NIKE,BLANC,39,https://www.vinted.fr/items/3457420540-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_00c58_B3EgmmVcEQtmjNfHLduGH84Z/310x430/1694364832.jpeg?s=15582397276ce11578337192f4244a4fd50633a9,"MILANO, ITALIE",Women,128.1445985899978,405,276.8554014100022,117.33137931034476,87.33137931034476
Nike air force 1 bébé pointure 21,30.0,NIKE,"NOIR, ROUGE",21,https://www.vinted.fr/items/3860447500-nike-air-force-1-bebe-pointure-21?referrer=catalog,https://images1.vinted.net/t/02_01b02_5JXKrJTkFLUwWVeFYReyXa1u/310x430/1702065150.jpeg?s=f59089cc38c28a64730e3421aac2d0d2a61f9719,"BREBIÈRES, FRANCE",Kid,34.33072350372503,405,370.66927649627496,117.33137931034476,87.33137931034476
Air forcé 1,30.0,NIKE,NOIR,42,https://www.vinted.fr/items/3707483836-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_01c1b_9iyzczzS97GASjroDcQXoykv/310x430/1699051541.jpeg?s=4025171f976c56d79f00a6742be31de954a97aeb,"MADRID, ESPAGNE",Men,210.593392494884,405,194.406607505116,117.33137931034476,87.33137931034476
Air Force 1,30.0,NIKE,"NOIR, BLANC",47,https://www.vinted.fr/items/3646108469-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_0215e_pKsMh9UDVLtiJj6zkuFaS8Gp/310x430/1697972033.jpeg?s=3401b9a7f55f4dd109ea5872f26db9dbf316d649,FRANCE,Men,50.58615778249138,405,354.4138422175086,117.33137931034476,87.33137931034476
nike air force 1 ,30.0,NIKE,MARRON,"40,5",https://www.vinted.fr/items/3608887072-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00aac_Tdw6NaRaF3F24FVAfw4eEYTP/310x430/1697308778.jpeg?s=c35149d270ca2a442c90e160bd879692ea8601ff,ITALIE,Men,211.5912481093571,405,193.4087518906429,117.33137931034476,87.33137931034476
Air force Nike,30.0,NIKE,"ROUGE, BLANC",41,https://www.vinted.fr/items/1499978973-air-force-nike?referrer=catalog,https://images1.vinted.net/t/03_00f59_wjhA3cQ8jJiAtCWnduddEubh/310x430/1639062880.jpeg?s=bfaf94f408b5dd6c764f9024a422b4620dfe6cd2,"SAINT-LOUBÈS, FRANCE",Men,97.28792408561304,405,307.71207591438696,117.33137931034476,87.33137931034476
Nike air force 1,30.0,NIKE,"BEIGE, BLEU",41,https://www.vinted.fr/items/2355276940-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_00236_hUkZdXRNFvKDp8rNGCBX7dQd/310x430/1666878180.jpeg?s=c10cb33d0d14502e43c8348aef30da4a340aa11d,"SARAN, FRANCE",Women,21.37039598149893,405,383.6296040185011,117.33137931034476,87.33137931034476
Nike air force 1 ,30.0,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/1458272957-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/03_022ef_DdxwD8F5xzyUzStkqciWDbdQ/310x430/1637504983.jpeg?s=e9fb984a845563c1d4bb04e39ada2c0986cb1473,"SANNOIS, FRANCE",Men,2.9174166008718254,405,402.08258339912817,117.33137931034476,87.33137931034476
