Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
Air max taille 21,8.0,NIKE,"GRIS, JAUNE",21,https://www.vinted.fr/items/3678325504-air-max-taille-21?referrer=catalog,https://images1.vinted.net/t/02_00d84_3Wu7J6o1mmYUxhh8koasNuia/310x430/1698519865.jpeg?s=8cd2ab8a493a0453c3595f14d206b41a7d02bcbb,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,130.64588235294113
Basket air max 1 ,8.0,NIKE,"BLANC, ROSE",29,https://www.vinted.fr/items/3839735280-basket-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_00008_kVVmSUMYV52cbTrS2F9VUSUa/310x430/1701607859.jpeg?s=dbb10eddd5e6533c7b2aeaf1de905a9baba48b2e,"ROCHE-LA-MOLIÈRE, FRANCE",Kid,81.7266945651354,405,323.2733054348646,138.64588235294113,130.64588235294113
"Basket Nike ""Air Max""",8.0,NIKE,"BLANC, ROSE",35,https://www.vinted.fr/items/3904312378-basket-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_0027d_5fVmJV7VX5WNyt3Rx9YuVSmc/310x430/r1/1703335105.jpeg?s=195497b3d0ee933b12a4ce503932c15f80754b66,"MENNECY, FRANCE",Women,6.561751263952241,405,398.4382487360477,138.64588235294113,130.64588235294113
Sapatilhas Nike Air Max tamanho 23 1/2,8.0,NIKE,"GRIS, ROSE",23,https://www.vinted.fr/items/2987733294-sapatilhas-nike-air-max-tamanho-23-12?referrer=catalog,https://images1.vinted.net/t/02_011ef_4kBjaDBzzWTEDUzWpWAfxhnq/310x430/1683397891.jpeg?s=9d2f4c6f22ac563185166a1af653233b77cccd34,"LOBÃO, PORTUGAL",Kid,244.27336464237453,405,160.72663535762547,138.64588235294113,130.64588235294113
"Obra ""Nike AIR Max _ 1/97 """,8.0,NIKE,"BLANC, MULTICOLORE",44,https://www.vinted.fr/items/3905942860-obra-nike-air-max-197?referrer=catalog,https://images1.vinted.net/t/01_014c3_yKAPeDDp5P7vbYjzkpDffHDx/310x430/1703423548.jpeg?s=19f52a368d6537cd018c129bad68dc21dc8b254c,ESPAGNE,Men,240.8196873683885,405,164.18031263161154,138.64588235294113,130.64588235294113
Basket nike,10.0,NIKE,ROUGE,18,https://www.vinted.fr/items/115373362-basket-nike?referrer=catalog,https://images1.vinted.net/t/01_00d2c_2WixRkQVE2Z3wqMq3tfftbYm/310x430/1602274194.jpeg?s=ac207cffa423064a34716caef0788aa20fb57298,"CORNEBARRIEU, FRANCE",Kid,116.87417986211685,405,288.1258201378832,138.64588235294113,128.64588235294113
Basket air max,10.0,NIKE,NOIR,37.5,https://www.vinted.fr/items/385892466-basket-air-max?referrer=catalog,https://images1.vinted.net/t/02_01b81_aqLq6UPmb82FowXfpoTZSg5C/310x430/1604915164.jpeg?s=4b64f9f4e8974c30d2a95371c13fe6aee0e90d92,"CHATOU, FRANCE",Women,2.951757164421153,405,402.0482428355788,138.64588235294113,128.64588235294113
Nike Air Max SC,10.0,NIKE,"BLANC, ROSE",22,https://www.vinted.fr/items/3514035319-nike-air-max-sc?referrer=catalog,https://images1.vinted.net/t/02_01e2a_aaAapghDCUWgsbfes5Hogkei/310x430/1695541075.jpeg?s=fde4c4318cabaa83eafb631054c9baee1f79c822,"PARIS, FRANCE",Kid,0.4747044229210948,405,404.5252955770789,138.64588235294113,128.64588235294113
Air max ,10.0,NIKE,"GRIS, ROSE",31,https://www.vinted.fr/items/3087572634-air-max?referrer=catalog,https://images1.vinted.net/t/02_01cd6_Sc2obrvPnzDaBJuPPkGH7cNx/310x430/1685629092.jpeg?s=bb5dd68de423ee7a71d29b9a245a2f42f9a422bd,"FATINES, FRANCE",Kid,34.706830648681034,405,370.29316935131897,138.64588235294113,128.64588235294113
"Basket  nike""air max invigor"" grise",10.0,NIKE,GRIS,23,https://www.vinted.fr/items/537059051-basket-nikeair-max-invigor-grise?referrer=catalog,https://images1.vinted.net/t/01_00b5f_Nc1ivyBpeAN28sfMm85hwPf4/310x430/1593856916.jpeg?s=43fc4f62cee6370d5cc0d0f9d58a3e6626b0ef1c,"SAINT-AVÉ, FRANCE",Kid,79.847276383885,405,325.152723616115,138.64588235294113,128.64588235294113
Air max 19.5 fille,10.0,NIKE,"NOIR, ROSE",19,https://www.vinted.fr/items/3616913226-air-max-195-fille?referrer=catalog,https://images1.vinted.net/t/01_0223a_4dCHcxeJ4i7s3FPumKieD1Fi/310x430/1697448787.jpeg?s=12aa0a9c2da44962f7bfe866bba960d0ba746619,"BOURG-EN-BRESSE, FRANCE",Kid,73.11791615388915,405,331.88208384611085,138.64588235294113,128.64588235294113
Nike air max 1 just do it ,10.0,NIKE,ORANGE,36,https://www.vinted.fr/items/3693125148-nike-air-max-1-just-do-it?referrer=catalog,https://images1.vinted.net/t/02_00f6c_VSvNRDvfwiYTS9CVSy62o4Zk/310x430/1698793696.jpeg?s=d2eb662feb46f184668b397b44ac2b3a3bbbcff6,"MARSEILLE 11, FRANCE",Kid,132.83598637112388,405,272.1640136288761,138.64588235294113,128.64588235294113
Nike air max 1 ,10.0,NIKE,NOIR,38,https://www.vinted.fr/items/2556266603-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_021a4_PecHLB7t2DJPQTcfsq7hYAMj/310x430/1672828021.jpeg?s=2bef5cab12210d925ad5a037ab3ae8c0e86b3034,"LISBOA, PORTUGAL",Women,291.0015975219172,405,113.99840247808282,138.64588235294113,128.64588235294113
Nike Air Max,10.0,NIKE,"ROSE, BLEU",22,https://www.vinted.fr/items/3053539982-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_016c7_Zumw2hv1VbuXGWHe63mJaNvi/310x430/1684845257.jpeg?s=1cd25414841ec591da32f853bea90e30fa4d3884,"OLIVEIRA DE AZEMÉIS, PORTUGAL",Kid,246.6601741238945,405,158.33982587610546,138.64588235294113,128.64588235294113
Baskets Nike Air Max,10.0,NIKE,"GRIS, ROSE",21,https://www.vinted.fr/items/3529501616-baskets-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_01d0c_rhxN49k54jSsQbVRSjjeByeY/310x430/1695803673.jpeg?s=2c31e0ce7887b19b4eb0f3cba9457f2c7b2d9747,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,128.64588235294113
Basket Nike Air Max 1 Ultra Essentials T36,10.0,NIKE,NOIR,36,https://www.vinted.fr/items/348397603-basket-nike-air-max-1-ultra-essentials-t36?referrer=catalog,https://images1.vinted.net/t/01_00ed7_9SeArx4MtG3ztXWNGBc9JqeZ/310x430/1602986868.jpeg?s=9fcb34f7e2a46dd74b478ba5c3fbe089b6b480c5,"VINCENNES, FRANCE",Women,1.299901924585331,405,403.7000980754146,138.64588235294113,128.64588235294113
Basket air max pointure 35,10.0,NIKE,"GRIS, ROSE",35,https://www.vinted.fr/items/3887569159-basket-air-max-pointure-35?referrer=catalog,https://images1.vinted.net/t/01_013b6_dBj48xS1veK3pznLYSnZwDna/310x430/1702734303.jpeg?s=f5e0c0c30fe05ff6333541e7bc7fa37d3f6ec841,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,128.64588235294113
"Scarpe NIKE air max EXCEE n.39 (6,5)",11.0,NIKE,"CORAIL, ROSE",39,https://www.vinted.fr/items/3498935102-scarpe-nike-air-max-excee-n39-65?referrer=catalog,https://images1.vinted.net/t/02_01a31_nmJdq4b552w8Kjj8yhPCYnnm/310x430/1695221352.jpeg?s=138370927f9dcb781b57c28f3609a0fb470c3788,"CISERANO, ITALIE",Kid,131.622798969208,405,273.377201030792,138.64588235294113,127.64588235294111
Nike Air Max 1 ,12.0,NIKE,GRIS,37.5,https://www.vinted.fr/items/778990870-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_00b8d_iQyW8AcazMrQNJsjGXpwkhyj/310x430/1607001344.jpeg?s=96ec93b4273e3e4c7eeedd292bbf692a7ed00161,"SANTA COLOMA DE GRAMENET, ESPAGNE",Women,164.60692265431496,405,240.39307734568504,138.64588235294113,126.64588235294111
Nike air Max ,12.0,NIKE,"NOIR, ROSE",18,https://www.vinted.fr/items/133003487-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01013_Y61koc28xtzGQZ9ULrdBTwEK/310x430/1601944108.jpeg?s=19b0197a867a574f16b6f317aeaf8a812d74cc0b,"POLLESTRES, FRANCE",Kid,138.3796164252959,405,266.6203835747041,138.64588235294113,126.64588235294111
Pulseira nike air max 1,12.0,NIKE,ARGENTÉ,45,https://www.vinted.fr/items/3911287990-pulseira-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_01eca_Lhy2rhHDAqC5s3nehHPWo7CQ/310x430/1703680178.jpeg?s=73bfbcf94c0883b8dc8758feb69762221f568c37,"AMORA, PORTUGAL",Men,292.2069715436475,405,112.79302845635247,138.64588235294113,126.64588235294111
Pulseira nike air max 1 nike by you,12.0,NIKE,DORÉ,45,https://www.vinted.fr/items/3911281625-pulseira-nike-air-max-1-nike-by-you?referrer=catalog,https://images1.vinted.net/t/03_006d4_Z17q5YTKs7tBi1NXR2FhkT1w/310x430/1703680085.jpeg?s=83b2f853881ab5beb579b91299c21ed34a6f50a4,"AMORA, PORTUGAL",Men,292.2069715436475,405,112.79302845635247,138.64588235294113,126.64588235294111
Nike Air Max Théa rouges,12.0,NIKE,ROUGE,40,https://www.vinted.fr/items/214514749-nike-air-max-thea-rouges?referrer=catalog,https://images1.vinted.net/t/01_00739_HBw3hdUDh9rF4RaytCGbkffK/310x430/1601461849.jpeg?s=5df5aa51e0de36826ef5dba0c5fd34eefe477e3b,"SAINT-GILLES-PLIGEAUX, FRANCE",Women,81.02337954251558,405,323.9766204574844,138.64588235294113,126.64588235294111
Air Max Théa Sylver,13.0,NIKE,ARGENTÉ,37.5,https://www.vinted.fr/items/3485769840-air-max-thea-sylver?referrer=catalog,https://images1.vinted.net/t/02_00517_Qt2cDvetS2c6ByyTr1L8HajC/310x430/1694965905.jpeg?s=c23c624fa9aa6d9702c353207d729d171f46be03,"ROYAN, FRANCE",Women,88.21696194055662,405,316.78303805944336,138.64588235294113,125.64588235294111
Air max T17,15.0,NIKE,VIOLET,17,https://www.vinted.fr/items/2579475270-air-max-t17?referrer=catalog,https://images1.vinted.net/t/03_00176_JoK5WStGAZNSB4cB9gKxVQix/310x430/1673446579.jpeg?s=c7cf427ce25b71f629fca47ac33d93dd5817b11a,"SAINT-JULIEN-LES-ROSIERS, FRANCE",Kid,107.5330955230064,405,297.4669044769936,138.64588235294113,123.64588235294111
"Lot basket nike 19,5",15.0,NIKE,"GRIS, BEIGE",19,https://www.vinted.fr/items/2559179826-lot-basket-nike-195?referrer=catalog,https://images1.vinted.net/t/03_01ee7_N8bXeT9JdtnkXAg6KhpeuzbY/310x430/1672911463.jpeg?s=4c2deba8eb23f209e9ea34a6ba03dccc76a99536,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
Basket air Max ,15.0,NIKE,"ABRICOT, ROSE",36,https://www.vinted.fr/items/2599441981-basket-air-max?referrer=catalog,https://images1.vinted.net/t/01_02448_incjUQBrZpWPDPRaD8VGo2ZX/310x430/1673967415.jpeg?s=8e58e822c9324c25a60f04f31f905ea0185ca7c6,"CANNES, FRANCE",Women,138.08926768565084,405,266.9107323143492,138.64588235294113,123.64588235294111
Air max bébé ,15.0,NIKE,"GRIS, ROSE",17,https://www.vinted.fr/items/2770930368-air-max-bebe?referrer=catalog,https://images1.vinted.net/t/01_020f5_oK21RWmWwwMUfZn1XEgPMGic/310x430/1678392251.jpeg?s=9b2c4a5899d8e46a5834ec7ca2fab42de4a15e57,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
Nike air max,15.0,NIKE,"NOIR, BLANC",33,https://www.vinted.fr/items/3475331760-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_00c42_3sCymw9mQ4qouiJhKMSMbxKh/310x430/1694776640.jpeg?s=756805aabab9d47ff321127d1bc81696bc73e201,"PARAISO, EL (URBANIZACION), ESPAGNE",Kid,300.1440083834927,405,104.85599161650732,138.64588235294113,123.64588235294111
Nike air max,15.0,NIKE,VIOLET,38,https://www.vinted.fr/items/2116603343-nike-air-max?referrer=catalog,https://images1.vinted.net/t/02_0172c_DNKEkor1i55tjLsnEz5pRj6h/310x430/1660902670.jpeg?s=40ae695d10fd033b796fcfbf65e69ecb4ccbd145,FRANCE,Women,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
Air max thea,15.0,NIKE,GRIS,36.5,https://www.vinted.fr/items/1985343322-air-max-thea?referrer=catalog,https://images1.vinted.net/t/02_01661_ddfYy4mU6Ai4A7p7ZtezuKMD/310x430/1656004000.jpeg?s=9107b64b61763b7a73884895f5465f13b28a9161,"LA CHAPELLE-D'ARMENTIÈRES, FRANCE",Women,41.154969694371104,405,363.8450303056289,138.64588235294113,123.64588235294111
Air max ,15.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/1585835058-air-max?referrer=catalog,https://images1.vinted.net/t/03_00b92_mANhRjEtwoFd6yi9ahNzbf8M/310x430/1643035883.jpeg?s=be5efe69eb5a2c880dca0b58092c2f06ffc41426,FRANCE,Women,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
Air Max 1 White Team red ,15.0,NIKE,"BLANC, BORDEAUX",37.5,https://www.vinted.fr/items/3784583687-air-max-1-white-team-red?referrer=catalog,https://images1.vinted.net/t/02_019d6_tjCrLaGDZpSET3gqHxf4h6K1/310x430/1700438242.jpeg?s=0c80cc557a087f0a06a29b63f0eb286cee7d12dd,FRANCE,Women,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
Air max,15.0,NIKE,"GRIS, BLANC",25,https://www.vinted.fr/items/3907447187-air-max?referrer=catalog,https://images1.vinted.net/t/01_020f0_sNd95jikHEmvayN2bQ7nvCzZ/310x430/1703526830.jpeg?s=0a3c14661f058b176822b38fcea94c80d187d930,FRANCE,Kid,50.58615778249138,405,354.4138422175086,138.64588235294113,123.64588235294111
air max 97 ,15.0,NIKE,KAKI,38,https://www.vinted.fr/items/2895755008-air-max-97?referrer=catalog,https://images1.vinted.net/t/01_00c71_XJirfwS3rNBripUo2xSUeFNz/310x430/1681319846.jpeg?s=75405a6412f180a24f94032308fd50d1fc82970d,"NORT-SUR-ERDRE, FRANCE",Women,65.39259215585646,405,339.60740784414355,138.64588235294113,123.64588235294111
Nike Air Max 1,15.0,NIKE,"ROSE, ARGENTÉ",37,https://www.vinted.fr/items/2942865856-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_001bc_QKrYhAF1MK1DibPz9ggnuCvm/310x430/1682362744.jpeg?s=54fac12ba0aa6940fd69c8355e52a1aef8576b1c,"BARCELONA, ESPAGNE",Kid,166.1393909997304,405,238.8606090002696,138.64588235294113,123.64588235294111
Nike Air max Thea taille 38,15.0,NIKE,NOIR,38,https://www.vinted.fr/items/3149284787-nike-air-max-thea-taille-38?referrer=catalog,https://images1.vinted.net/t/01_01dff_GUFJvpCEfBVxkk9fBFncHiCS/310x430/1687089813.jpeg?s=6ce973180d37ccb15ea2a1e5e8d3e154d5698a9c,"MARSANGY, FRANCE",Women,21.315873035612448,405,383.68412696438753,138.64588235294113,123.64588235294111
Air max violette ,15.0,NIKE,LILA,26,https://www.vinted.fr/items/3917678269-air-max-violette?referrer=catalog,https://images1.vinted.net/t/01_02143_6mvRYCP9gGbEEFfY1GFycmLj/310x430/1703848473.jpeg?s=4b9ee1d9d18987f99fa5b055d7a5d3d0e4d89191,"AVIGNON, FRANCE",Kid,115.42496441328986,405,289.57503558671016,138.64588235294113,123.64588235294111
Basket Nike - air max thea blanches ,17.0,NIKE,BLANC,38.5,https://www.vinted.fr/items/2884866294-basket-nike-air-max-thea-blanches?referrer=catalog,https://images1.vinted.net/t/02_013d6_SuXbUD3YYueXtmhpNgfa5Rn5/310x430/1681117206.jpeg?s=ddd479fc69639b01ad6e044a1cb34dafe3811b13,"STRASBOURG, FRANCE",Women,79.65777028177536,405,325.34222971822464,138.64588235294113,121.64588235294111
Air max 270 P21,18.0,NIKE,"BLANC, ROSE",21,https://www.vinted.fr/items/3640857594-air-max-270-p21?referrer=catalog,https://images1.vinted.net/t/03_00f89_aR1BszjER86QL2eKmL5XGJAf/310x430/1697889234.jpeg?s=2ef68915e63b8e0675d304deca67c8eaf5b19240,"LAON, FRANCE",Kid,24.283929094178287,405,380.7160709058217,138.64588235294113,120.64588235294111
"Tennis basket Nike air max 90LTR ,T33,mixtes ",18.0,NIKE,"BLANC, VIOLET",33,https://www.vinted.fr/items/3127279663-tennis-basket-nike-air-max-90ltr-t33mixtes?referrer=catalog,https://images1.vinted.net/t/03_01fe8_7p6HbXyMystx8VkcgRm35Gjv/310x430/1686556580.jpeg?s=c828c5832397fc4522cab46ae4974da31f70254d,"BRENGUES, FRANCE",Kid,95.4658558577674,405,309.5341441422326,138.64588235294113,120.64588235294111
Air Max 21,18.0,NIKE,BLANC,21,https://www.vinted.fr/items/3403122421-air-max-21?referrer=catalog,https://images1.vinted.net/t/01_00ac8_PtJeM2K6dvYgmiNngy4hjQPc/310x430/1693234368.jpeg?s=172ec24b9fb5881389b21ba3e9d14ebba8b6e227,"COSLADA, ESPAGNE",Kid,209.39517120036217,405,195.60482879963783,138.64588235294113,120.64588235294111
Air force 1,18.0,NIKE,BEIGE,40,https://www.vinted.fr/items/2631801762-air-force-1?referrer=catalog,https://images1.vinted.net/t/01_02349_RhvCq5Kh3KnpBhJnmRju8fDZ/310x430/1674844031.jpeg?s=b378d4e6e2b42a6c86df4a4343bacc19faa62e8c,"BUIRE, FRANCE",Women,33.96982322399228,405,371.0301767760077,138.64588235294113,120.64588235294111
Nike Air force 1 ,18.0,NIKE,ROSE,19,https://www.vinted.fr/items/3500918467-nike-air-force-1?referrer=catalog,https://images1.vinted.net/t/02_00ddc_5wkiM1pRygP6SmKtNuphqmYy/310x430/1695274339.jpeg?s=45a31a3c56d7b8f9e670df4a37667294672aea89,"LES MUREAUX, FRANCE",Kid,7.158376965071255,405,397.8416230349287,138.64588235294113,120.64588235294111
Nike Air Max 1,19.0,NIKE,"NOIR, TURQUOISE",42,https://www.vinted.fr/items/3776687237-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_01935_GsCC29N1eAyHdAtg3Lp5n2M2/310x430/1700324326.jpeg?s=5153f1414ef7585a6eb861379bcade7dad8430b8,"MADRID, ESPAGNE",Women,210.593392494884,405,194.406607505116,138.64588235294113,119.64588235294111
Scarpe Nike Air Max Skyline bimba n 22,19.0,NIKE,"GRIS, ROSE",22,https://www.vinted.fr/items/1068719242-scarpe-nike-air-max-skyline-bimba-n-22?referrer=catalog,https://images1.vinted.net/t/01_01f05_YvYZUzXuSzp8zGcwTYNQgseW/310x430/1619456833.jpeg?s=ef3e318bc6710545c77e89ca012fecd78863d7af,"CARPANETO PIACENTINO, ITALIE",Kid,143.16197859961866,405,261.8380214003813,138.64588235294113,119.64588235294111
Nike air max ,20.0,NIKE,"ROSE, JAUNE",22,https://www.vinted.fr/items/3668169690-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_016c1_NyhpCoWABW3QFuJxngF1PbdC/310x430/1698329537.jpeg?s=91f3bf97ab2c12ce0c2be617f163200887d49c71,"TREILLIÈRES, FRANCE",Kid,68.2541720400081,405,336.7458279599919,138.64588235294113,118.64588235294111
Nike Air Max 1,20.0,NIKE,BLEU CLAIR,40,https://www.vinted.fr/items/3728941787-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/03_01fb8_chaj2Yf1gwe2UrukscxtAW2b/310x430/1699432299.jpeg?s=d0ff1f6a9239646be8a73e4133dea272fdd03772,"EL ALQUIAN, ESPAGNE",Men,277.41549351211546,405,127.58450648788454,138.64588235294113,118.64588235294111
Baskets Nike Air Max Thea 37 1/2,20.0,NIKE,"BLANC, ABRICOT",37.5,https://www.vinted.fr/items/1229861943-baskets-nike-air-max-thea-37-12?referrer=catalog,https://images1.vinted.net/t/03_0057f_MFDeTGGgsP9zEXUqGA6zPWRA/310x430/1627301518.jpeg?s=933457431306812976c6d048a39c698a8c1ec3a2,"STRASBOURG, FRANCE",Women,79.65777028177536,405,325.34222971822464,138.64588235294113,118.64588235294111
Nike Air Max 1 TD maat 25,20.0,NIKE,"GRIS, ROSE",25,https://www.vinted.fr/items/3879168745-nike-air-max-1-td-maat-25?referrer=catalog,https://images1.vinted.net/t/02_01b0b_9T7mMpitA7n6iqTq4Rz1tgXD/310x430/1702482522.jpeg?s=f8e7b65360be99c8a1666969e8e2f56cdff3cbc7,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,138.64588235294113,118.64588235294111
air max ,20.0,NIKE,LILA,38,https://www.vinted.fr/items/3644684471-air-max?referrer=catalog,https://images1.vinted.net/t/02_004d3_JC9xaJkDDtgGeT6EnCPgns8W/310x430/1697959419.jpeg?s=c632474dd29772e7e14d147c29766b54560887b7,"PARIS, FRANCE",Women,0.4747044229210948,405,404.5252955770789,138.64588235294113,118.64588235294111
Baskets Air Max 97 Ultra 17,20.0,NIKE,ROUGE,38.5,https://www.vinted.fr/items/1456727505-baskets-air-max-97-ultra-17?referrer=catalog,https://images1.vinted.net/t/03_01db1_WkMVkJibqhQrvyNMgJtd7f8g/310x430/1637442302.jpeg?s=90248599879caacfac5aef0f4013dace18c6bed3,"ORLY, FRANCE",Women,2.6284263997483404,405,402.3715736002517,138.64588235294113,118.64588235294111
Air max,20.0,NIKE,"GRIS, ROSE",19,https://www.vinted.fr/items/979422675-air-max?referrer=catalog,https://images1.vinted.net/t/02_00244_EN6GbUwsonZMugYPd3koA9mv/310x430/1616420963.jpeg?s=7e649f0242cceee50df1ed60f12f8b9fd03304e6,"CIRAL, FRANCE",Kid,37.54665630080655,405,367.4533436991935,138.64588235294113,118.64588235294111
Witte nike air max,20.0,NIKE,"GRIS, BLANC",21,https://www.vinted.fr/items/2709678953-witte-nike-air-max?referrer=catalog,https://images1.vinted.net/t/03_00d1b_ogcH3TNgrWbw6SRTJL9JJZKq/310x430/1676885620.jpeg?s=8981ee30b3fa75db278576847411fcb0444dd064,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,138.64588235294113,118.64588235294111
Baskets Nike Air Max Sphere ,20.0,NIKE,"GRIS, TURQUOISE",38.5,https://www.vinted.fr/items/3298527760-baskets-nike-air-max-sphere?referrer=catalog,https://images1.vinted.net/t/03_021dc_YcCpzC4ewpik9MLS2VbsFdCR/310x430/1690819591.jpeg?s=bb901b97597b242b06660589c3d687813a2443fc,"DIEPPE, FRANCE",Women,30.09943094964392,405,374.90056905035607,138.64588235294113,118.64588235294111
Nike air max ,20.0,NIKE,GRIS,38.5,https://www.vinted.fr/items/2364233632-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_02147_52tCx3fzynGDbQ56rjeetGcT/310x430/1667139380.jpeg?s=9a10ebf2264e8d24171550234a9a0f3f6a192033,"AIMARGUES, FRANCE",Women,118.47571095443404,405,286.524289045566,138.64588235294113,118.64588235294111
Nike air max,20.0,NIKE,NOIR,38.5,https://www.vinted.fr/items/3892449438-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_01c96_5V1eHYiQhU6Vvm2aCsUijS63/310x430/1702848066.jpeg?s=08c5ea0744b6533c3beb26814285ae2683c5ba2f,"MALISSARD, FRANCE",Women,96.50290687236138,405,308.4970931276386,138.64588235294113,118.64588235294111
Nike air max 1 ,20.0,NIKE,ROSE,36,https://www.vinted.fr/items/2986233354-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/01_026d9_YPAsA3EKkF9DhYhpiYRY3i6y/310x430/1683378854.jpeg?s=c84d2573f57122016350691a6f51869b3bcb5425,"HARLINGEN, PAYS-BAS",Women,105.23544476489177,405,299.7645552351082,138.64588235294113,118.64588235294111
Nike air max 1,20.0,NIKE,"GRIS, VIOLET",38.5,https://www.vinted.fr/items/3200175856-nike-air-max-1?referrer=catalog,https://images1.vinted.net/t/02_00a0d_y74XxG7ZBErQhhFfyAkmnPdw/310x430/1688321569.jpeg?s=c274a034b75939969ec60282358443bb9990c1f9,"VOORSCHOTEN, PAYS-BAS",Women,78.59833176022453,405,326.40166823977546,138.64588235294113,118.64588235294111
Air max Nike,20.0,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/3718703392-air-max-nike?referrer=catalog,https://images1.vinted.net/t/02_01ba0_9RtLeYTWhmca8X6mCUenrVJc/310x430/1699210559.jpeg?s=7c2bbd8bcf0708885cad7a757f44f7875b45b0ff,"TOURS, FRANCE",Women,40.94883916087567,405,364.0511608391244,138.64588235294113,118.64588235294111
Air max,20.0,NIKE,"GRIS, ROSE",19,https://www.vinted.fr/items/979422675-air-max?referrer=catalog,https://images1.vinted.net/t/02_00244_EN6GbUwsonZMugYPd3koA9mv/310x430/1616420963.jpeg?s=7e649f0242cceee50df1ed60f12f8b9fd03304e6,"CIRAL, FRANCE",Kid,37.54665630080655,405,367.4533436991935,138.64588235294113,118.64588235294111
Nike air huarache noires grises violettes ,20.0,NIKE,"NOIR, VIOLET",40,https://www.vinted.fr/items/3478075748-nike-air-huarache-noires-grises-violettes?referrer=catalog,https://images1.vinted.net/t/02_01402_3YvVZsgqVimEsiDn8SFAWMG8/310x430/1694851617.jpeg?s=6900e83ae4a45e3cd7f1a2386c134c7da6e92cc2,"PARIS, FRANCE",Women,0.4747044229210948,405,404.5252955770789,138.64588235294113,118.64588235294111
Air Max ,20.0,NIKE,"GRIS, ROSE",23,https://www.vinted.fr/items/642791046-air-max?referrer=catalog,https://images1.vinted.net/t/01_00625_itivEH9FkaBgB65W3MbrFd2b/310x430/1602000040.jpeg?s=8c5ba2733259963aa9f11d76ecd3faf52fff2b34,"CADOLIVE, FRANCE",Kid,131.02685052936795,405,273.97314947063205,138.64588235294113,118.64588235294111
Nike  air max,20.0,NIKE,LILA,37.5,https://www.vinted.fr/items/3730225239-nike-air-max?referrer=catalog,https://images1.vinted.net/t/01_02267_uEABS3tsw4q6r41Hxk8S3KP5/310x430/1699448452.jpeg?s=a5eaeb399e0cece1f5dbd2a540405dd566248027,"PRÉMERY, FRANCE",Women,40.141664078225176,405,364.8583359217748,138.64588235294113,118.64588235294111
Air max 1 nike,21.0,NIKE,"BLANC, BLEU",37.5,https://www.vinted.fr/items/2590498254-air-max-1-nike?referrer=catalog,https://images1.vinted.net/t/01_012e8_Xa1JCy1S3DjQR2wiq6GD5W4w/310x430/1673776709.jpeg?s=730f3a732480c3c661a7446e19add7f8ab407654,"AULNOYE-AYMERIES, FRANCE",Women,36.78674283109912,405,368.2132571689009,138.64588235294113,117.64588235294111
Chaussures Air Max 270 femme,22.0,NIKE,"CRÈME, CORAIL",37,https://www.vinted.fr/items/3875767832-chaussures-air-max-270-femme?referrer=catalog,https://images1.vinted.net/t/02_01f0a_hyXGt4ykePbdsfQnMa7d93PR/310x430/1702396282.jpeg?s=d4fe9696c0071ca4109dfa40622c3b247fad422e,"CRAN-GEVRIER, FRANCE",Kid,86.65954708511102,405,318.340452914889,138.64588235294113,116.64588235294111
Nike air max 1 zwart,22.0,NIKE,NOIR,23,https://www.vinted.fr/items/3774689700-nike-air-max-1-zwart?referrer=catalog,https://images1.vinted.net/t/03_02203_zrJ7V1R2TV8jpn2uEzBiRptH/310x430/1700305855.jpeg?s=fdf76bd481d3b7e6520f10e1d45fd39855e07a49,"AMSTERDAM, PAYS-BAS",Kid,86.08957690099396,405,318.91042309900604,138.64588235294113,116.64588235294111
