Title,Price,Brand,Color,Size,Link,Image Source,Localisation,Gender,Approximate Carbon Footprint (kg CO2),Approximative Carbon Print from Ordering on Nike (kg CO2/ton),Carbon Profit (kg CO2),Average price of the product on Nike,Profit Made
Nike schoenen,5.0,NIKE,"GRIS, ROSE",36,https://www.vinted.fr/items/487316313-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/01_018a6_YouAt8aCBTFRiyKYHPVEwFDD/310x430/1600911345.jpeg?s=8e709f6e12b044eeab180a4eb930f1da7426a0ac,"SINT-OEDENRODE, PAYS-BAS",Kid,74.81311143277246,405,330.1868885672275,148.59444444444443,143.59444444444443
Nike star runner lichtblauw maat 26,5.0,NIKE,BLEU CLAIR,26,https://www.vinted.fr/items/3759104432-nike-star-runner-lichtblauw-maat-26?referrer=catalog,https://images1.vinted.net/t/02_00b26_5A5aoVELMvkRLSBYdg7WNfPx/310x430/1699970268.jpeg?s=24506faf74338aebd2a6da630abee13bd3b14362,"APELDOORN, PAYS-BAS",Kid,89.64734277385529,405,315.35265722614474,148.59444444444443,143.59444444444443
Zwarte Nike - maat 38,5.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3660145888-zwarte-nike-maat-38?referrer=catalog,https://images1.vinted.net/t/02_007b4_UkQoacaMmkR7THmcwDRfLNVu/310x430/1698170977.jpeg?s=9e3f56ce7b348b5cede981ad457083c90282c886,"HAMME, BELGIQUE",Women,55.744252903400685,405,349.2557470965993,148.59444444444443,143.59444444444443
Nike air Max maat 21,5.0,NIKE,"BLANC, VIOLET",21,https://www.vinted.fr/items/3030702278-nike-air-max-maat-21?referrer=catalog,https://images1.vinted.net/t/03_00d4f_ry6CtrXX3y6PWP6PkZAYtb44/310x430/1684327629.jpeg?s=0b6529edbf714d658ac175d17127ba47fdc5ba41,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,148.59444444444443,143.59444444444443
Leuke gympen,5.0,NIKE,"GRIS, MULTICOLORE",38,https://www.vinted.fr/items/2646578334-leuke-gympen?referrer=catalog,https://images1.vinted.net/t/03_00351_JdzuqXb5QCEPEtj6K2TeAkPV/310x430/1675196273.jpeg?s=df244726d4bdeacf7cf03b3b17b78f63110ea08e,"ROTTERDAM, PAYS-BAS",Kid,74.63848655894739,405,330.3615134410526,148.59444444444443,143.59444444444443
Nike court,5.0,NIKE,"GRIS, TURQUOISE",40.5,https://www.vinted.fr/items/3629058158-nike-court?referrer=catalog,https://images1.vinted.net/t/03_01ad7_ZjvZkQRtCdmAm14EdfSva77f/310x430/1697648838.jpeg?s=0572157f5b720cf10dbf4bf0d5dcb3a523c99168,"HEUSDEN-ZOLDER, BELGIQUE",Women,63.89749370543086,405,341.10250629456914,148.59444444444443,143.59444444444443
Nike schoenen ,5.25,NIKE,"NOIR, BLANC",43,https://www.vinted.fr/items/3257817602-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/03_003a7_Ye5V7uvcc8YhGrqRCSGXCUrs/310x430/1689788082.jpeg?s=68cb7844e10a8114adef526cf3d5b2048aec4d8d,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,143.34444444444443
Handige Nike slippers met klittenband maat 36,5.95,NIKE,"BLEU, VERT",36,https://www.vinted.fr/items/3861100337-handige-nike-slippers-met-klittenband-maat-36?referrer=catalog,https://images1.vinted.net/t/03_013a4_z2Fyyqda6CVpMZNMUeWubMeS/310x430/1702104801.jpeg?s=55e3c7135d8441e1487dffbfbde8b4913c1214de,"SPAARNDAM, PAYS-BAS",Kid,85.7004700094581,405,319.2995299905419,148.59444444444443,142.64444444444445
Zaalvoetbal schoenen Nike ,6.5,NIKE,"NOIR, GRIS",38,https://www.vinted.fr/items/2341828649-zaalvoetbal-schoenen-nike?referrer=catalog,https://images1.vinted.net/t/02_00e22_WRnTK3cSEmviYQr4qQsp2JEN/310x430/1666535590.jpeg?s=8ec59cfccd68e90197bbd2eaf66c5f77e465146c,"LOENEN, PAYS-BAS",Kid,89.25587175944601,405,315.744128240554,148.59444444444443,142.09444444444443
Rode sneakers van Nike,6.5,NIKE,"ROUGE, BORDEAUX",38,https://www.vinted.fr/items/2544970010-rode-sneakers-van-nike?referrer=catalog,https://images1.vinted.net/t/02_0261b_EFr52LGqMQiczcBT12zbGrW2/310x430/1672416574.jpeg?s=31d6c87dd0dcd10b8a40757eb45ce23c71390c1b,"TORHOUT, BELGIQUE",Women,50.285344649585674,405,354.7146553504143,148.59444444444443,142.09444444444443
Nike sneakers mosgroen,7.0,NIKE,"VERT, KAKI",37.5,https://www.vinted.fr/items/2237123874-nike-sneakers-mosgroen?referrer=catalog,https://images1.vinted.net/t/02_01480_QzFbEexsPoCuG5ciECNRF4WG/310x430/1664062225.jpeg?s=6129f70e70892e4ec328b2ac512764d3c55712a9,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,141.59444444444443
Nike Blazer,7.5,NIKE,"BLANC, CORAIL",38.5,https://www.vinted.fr/items/3808211046-nike-blazer?referrer=catalog,https://images1.vinted.net/t/02_01ee5_jJaEXHnibAuaUASJLjWEzvT1/310x430/1700933385.jpeg?s=712736d88dd37a1d67cf7a46f6ed8e711190e347,"ROTTERDAM, PAYS-BAS",Women,74.63848655894739,405,330.3615134410526,148.59444444444443,141.09444444444443
Nike voetbalschoenen met noppen ,7.5,NIKE,JAUNE,35,https://www.vinted.fr/items/3898141277-nike-voetbalschoenen-met-noppen?referrer=catalog,https://images1.vinted.net/t/02_00920_eZ1sC3PUFKWY9nvv4ek7EZGm/310x430/1703065229.jpeg?s=446b4da7b52ee533b38220c6a1fd6f0c7485b937,"'S-GRAVENHAGE, PAYS-BAS",Kid,76.5958108021063,405,328.4041891978937,148.59444444444443,141.09444444444443
Nike dual fusion 38.5,9.99,NIKE,"BLEU, ORANGE",38.5,https://www.vinted.fr/items/3253648576-nike-dual-fusion-385?referrer=catalog,https://images1.vinted.net/t/02_01f2f_o8ayFwKcx5Rp8RBY9W1Pqb2L/310x430/1689688371.jpeg?s=3fd99bb55fa9e9d32c0ae65945eb8270309cfb97,"HELMOND, PAYS-BAS",Women,75.03889509014792,405,329.9611049098521,148.59444444444443,138.60444444444443
Nike sportschoenen ZGAN,10.0,NIKE,NOIR,42.5,https://www.vinted.fr/items/3477341919-nike-sportschoenen-zgan?referrer=catalog,https://images1.vinted.net/t/02_002d6_Y9fzr9p6Qkb6C2p9BR8i8xxj/310x430/1694806763.jpeg?s=7587217f624d69da26ed6f466f1d75598781f430,"OUDE PEKELA, PAYS-BAS",Women,114.97611057334282,405,290.0238894266572,148.59444444444443,138.59444444444443
Nike sportschoenen ,10.0,NIKE,"BLANC, ROSE",38.5,https://www.vinted.fr/items/3723841732-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_00721_NxLw2RnPw2bCUcZ2J4gzzR8Z/310x430/1699302508.jpeg?s=81a8fb601fe577c52beea08a38ad47f2d30044d8,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Blauwe Nike sneakers maat 38,10.0,NIKE,"ROSE, BLEU",38,https://www.vinted.fr/items/3395867930-blauwe-nike-sneakers-maat-38?referrer=catalog,https://images1.vinted.net/t/02_00d7a_nFnW6PMVnkfbVYUsWckwNpAh/310x430/1693126820.jpeg?s=29b5c1b243d871bf70d894595b9b26a02da3490d,"'S-HERTOGENBOSCH, PAYS-BAS",Women,75.75208083327344,405,329.24791916672655,148.59444444444443,138.59444444444443
Nike zaalschoenen,10.0,NIKE,"GRIS, ORANGE",37,https://www.vinted.fr/items/232875969-nike-zaalschoenen?referrer=catalog,https://images1.vinted.net/t/01_000df_gStnhKsk1o5mVnY35CQzNHdv/310x430/1601529469.jpeg?s=4a48e9f74e2a8a13579ead8906add5eeb5b58d51,"TAMSE, BELGIQUE",Kid,,405,,148.59444444444443,138.59444444444443
Leuke Nike AirMax maat 25,10.0,NIKE,"NOIR, MARINE",25,https://www.vinted.fr/items/3493903763-leuke-nike-airmax-maat-25,https://images1.vinted.net/t/01_01de2_VjoWq6J9YZ8B2ePqudpQJuUS/310x430/1695127557.jpeg?s=aa1a17440f20e52c8e512e335c44cf2a33bd5794,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Zwarte nike. Bieden mag,10.0,NIKE,NOIR,38,https://www.vinted.fr/items/658587996-zwarte-nike-bieden-mag?referrer=catalog,https://images1.vinted.net/t/01_0054c_yoyrksvqmhLQUhBqzuDh4Csw/310x430/1603011967.jpeg?s=4b5ef371949c7d8e4d3fc14e2f84de2f7532d016,"GROENLO, PAYS-BAS",Kid,93.2099316125291,405,311.7900683874709,148.59444444444443,138.59444444444443
Nike revolution maat 19.5,10.0,NIKE,NOIR,19,https://www.vinted.fr/items/3818740038-nike-revolution-maat-195?referrer=catalog,https://images1.vinted.net/t/02_00817_66UX99iQhmcxY9HzbKHspUMK/310x430/1701116500.jpeg?s=2788a597ce333cccb614da1a2320a32e0c3d1d9c,"ROTTERDAM, PAYS-BAS",Kid,74.63848655894739,405,330.3615134410526,148.59444444444443,138.59444444444443
Gymschoenen nike maat 40,10.0,NIKE,NOIR,40,https://www.vinted.fr/items/2183131476-gymschoenen-nike-maat-40?referrer=catalog,https://images1.vinted.net/t/02_00d49_VKPFQBuKf1JKkrCCuAqNAzRW/310x430/1662797979.jpeg?s=a5cf9a594196dc71255371874e0e3718cfc0633e,"OLDENZAAL, PAYS-BAS",Kid,100.33202272128449,405,304.6679772787155,148.59444444444443,138.59444444444443
Jongens Nike schoen,10.0,NIKE,BLEU,32,https://www.vinted.fr/items/181212926-jongens-nike-schoen?referrer=catalog,https://images1.vinted.net/t/01_00fd3_hcxhFLa6PqaWwKvFiWg1bohU/310x430/1601791692.jpeg?s=0be855f9eac98e5e435f54e1cfa147dda647f441,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Nike sportschoenen,10.0,NIKE,NOIR,38,https://www.vinted.fr/items/3530659326-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/02_00d96_9VAAESCnvtJARPWJ5neiEP7b/310x430/1695817652.jpeg?s=5b12c53396b749e5747e61cf10824eab6cdfc833,"LOKEREN, BELGIQUE",Men,55.24487595422054,405,349.75512404577944,148.59444444444443,138.59444444444443
Sneakers - Nike Roshe One Valentine's Day,10.0,NIKE,"BLANC, ROUGE",37.5,https://www.vinted.fr/items/3883913822-sneakers-nike-roshe-one-valentines-day?referrer=catalog,https://images1.vinted.net/t/02_0130f_JDdNTYHxP8MCer5dmYQPt3pc/310x430/1702630584.jpeg?s=eff82d8dfd615ea5fb1ad7dc4733c815d39391dc,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Nike vrouwen gympen ,10.0,NIKE,"GRIS, BLANC",38,https://www.vinted.fr/items/886420718-nike-vrouwen-gympen?referrer=catalog,https://images1.vinted.net/t/02_00e25_8sKXwjwRvkn2jYiJCbmh1v89/310x430/1612542118.jpeg?s=5f5fbd24b9fbc71ea4f5b6cc3bc17291d1d44ad5,"ALKMAAR, PAYS-BAS",Women,90.27014883529282,405,314.72985116470716,148.59444444444443,138.59444444444443
Kunstgras schoenen maat 40 nike,10.0,NIKE,"ROUGE, BLANC",40,https://www.vinted.fr/items/2460026726-kunstgras-schoenen-maat-40-nike?referrer=catalog,https://images1.vinted.net/t/01_01d1d_rSZcRKxGq5YLN9zj3oPRMCbS/310x430/1669550122.jpeg?s=8f4c56f78a03899ff354700d9b51ea13d844c5df,"ZWOLLE, PAYS-BAS",Women,97.05760388875325,405,307.94239611124675,148.59444444444443,138.59444444444443
Grijze nike,10.0,NIKE,GRIS,38,https://www.vinted.fr/items/938172816-grijze-nike?referrer=catalog,https://images1.vinted.net/t/01_01fcb_nEhT4XQiLmmm2U72e37oJVCG/310x430/1614781989.jpeg?s=08cd99a53cf36be7437d6d5682bf2346bddd2fd2,"TURNHOUT, BELGIQUE",Women,66.20925458225635,405,338.79074541774366,148.59444444444443,138.59444444444443
Nike sneakers,10.0,NIKE,NOIR,39,https://www.vinted.fr/items/1259081071-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_021da_8wAF7VrPwqhCnSSzhHcTC1Q2/310x430/1629114336.jpeg?s=9c8d183e24cc7ab24bcb8dbc7ba39fb1b9725b0a,"HARDINXVELD-GIESSENDAM, PAYS-BAS",Women,75.08885716130185,405,329.91114283869814,148.59444444444443,138.59444444444443
Sneakers van Nike,10.0,NIKE,"NOIR, BLANC",38.5,https://www.vinted.fr/items/278036093-sneakers-van-nike?referrer=catalog,https://images1.vinted.net/t/01_00150_pDS5Ag9TiEBWnYPAoJaTEhL1/310x430/1602483473.jpeg?s=6b43cc7d8866d3ae5ca37d0f666fa9c335a04be3,"MENEN, BELGIQUE",Women,44.65810168010611,405,360.3418983198939,148.59444444444443,138.59444444444443
Leuke Nike AirMax maat 25,10.0,NIKE,"NOIR, MARINE",25,https://www.vinted.fr/items/3493903763-leuke-nike-airmax-maat-25?referrer=catalog,https://images1.vinted.net/t/01_01de2_VjoWq6J9YZ8B2ePqudpQJuUS/310x430/1695127557.jpeg?s=aa1a17440f20e52c8e512e335c44cf2a33bd5794,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Voetbalschoenen Nike,10.0,NIKE,"NOIR, ROUGE",38,https://www.vinted.fr/items/2550835554-voetbalschoenen-nike?referrer=catalog,https://images1.vinted.net/t/02_000aa_8PAtwGgn2WTw1Fg2BxHP6Szf/310x430/1672667712.jpeg?s=c66e796335e175c627d331a2306b00548e0ae47d,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Witte nike airmax maat 21 met klitteband ,10.0,NIKE,BLANC,21,https://www.vinted.fr/items/3653745167-witte-nike-airmax-maat-21-met-klitteband?referrer=catalog,https://images1.vinted.net/t/03_00bc2_P7eFGip177CQ2s2sGqK9UvU1/310x430/1698069634.jpeg?s=74905cd2bbf07cdfd950210350971c8b92a1fe0a,"AMSTERDAM, PAYS-BAS",Kid,86.08957690099396,405,318.91042309900604,148.59444444444443,138.59444444444443
Stefan janoski nike,10.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/749832260-stefan-janoski-nike?referrer=catalog,https://images1.vinted.net/t/02_018ab_y5byrCdFCmWJxZCLFL8G6NqH/310x430/1605870806.jpeg?s=6023f12773339b03de17e341039d60aac1194ee3,BELGIQUE,Men,51.83360132251926,405,353.16639867748074,148.59444444444443,138.59444444444443
Wit met rood Nike indoor schoenen,10.0,NIKE,"ROUGE, BLANC",41,https://www.vinted.fr/items/678949856-wit-met-rood-nike-indoor-schoenen?referrer=catalog,https://images1.vinted.net/t/02_00d9d_KAfKyuNjzWcDoRTvoe64gmri/310x430/1691914984.jpeg?s=2e0a0cc3dc760913e42670bac7e99408f0f9f875,"AMSTELVEEN, PAYS-BAS",Women,84.11282667039208,405,320.8871733296079,148.59444444444443,138.59444444444443
"Nike jongens sneakers maat 23,5",10.0,NIKE,"NOIR, ROUGE",23,https://www.vinted.fr/items/3824820965-nike-jongens-sneakers-maat-235?referrer=catalog,https://images1.vinted.net/t/02_00a5d_jW1WMHZdZKvq5RX9xRgNQe5Z/310x430/1701263237.jpeg?s=46f43cda06592d13b9cfcb7785b2b0373f372800,"SPIJKENISSE, PAYS-BAS",Kid,72.21507907444378,405,332.7849209255562,148.59444444444443,138.59444444444443
"Nike air max maat 38,5",10.0,NIKE,"NOIR, BLANC",38,https://www.vinted.fr/items/3796432045-nike-air-max-maat-385?referrer=catalog,https://images1.vinted.net/t/02_015ae_Gz2SpjocMMC1YeAduU7WPfL4/310x430/1700677550.jpeg?s=ac87c72d3cd1c9579969dfa6dd9922f55bc4ed26,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Sneakers,10.0,NIKE,NOIR,"44,5",https://www.vinted.fr/items/384043935-sneakers?referrer=catalog,https://images1.vinted.net/t/01_01cb9_2YYK8F7VYk8ky3MLs1aaC7jf/310x430/1603086984.jpeg?s=c75ed75aac20dcca3b4343cedc94a494ab5a96d7,PAYS-BAS,Men,87.92875933655216,405,317.07124066344784,148.59444444444443,138.59444444444443
Mag weg aan -30%.Nike  babyschoen maat 19,11.0,NIKE,NOIR,19,https://www.vinted.fr/items/413852634-mag-weg-aan-30nike-babyschoen-maat-19?referrer=catalog,https://images1.vinted.net/t/02_00a78_hMrZv4aY4BYyqsZVT5uytttH/310x430/1604835635.jpeg?s=629610f3edaddda9af34ed733991c6039eb9e1d7,"KRUIBEKE, BELGIQUE",Kid,58.65330178586763,405,346.34669821413235,148.59444444444443,137.59444444444443
"Nike Tiempo (kunst)gras voetbalschoenen 38,5",11.5,NIKE,NOIR,38.5,https://www.vinted.fr/items/3779883784-nike-tiempo-kunstgras-voetbalschoenen-385?referrer=catalog,https://images1.vinted.net/t/01_015de_kkf2BwspYozbXncmYV1bwcoX/310x430/1700394489.jpeg?s=d72ded38ee4302e9dd32ef82e8b041e83a442e77,"BORCULO, PAYS-BAS",Women,93.51465863224105,405,311.48534136775896,148.59444444444443,137.09444444444443
Sportschoenen Nike,12.0,NIKE,"BLEU, BLANC",38.5,https://www.vinted.fr/items/2765434451-sportschoenen-nike?referrer=catalog,https://images1.vinted.net/t/02_002cc_KU15aKK1cNYmtH9ejc9NvrVK/310x430/1678271573.jpeg?s=acf610cd99d4a71c5260f6095da8df2781100689,"IEPER, BELGIQUE",Women,45.04771199769276,405,359.9522880023072,148.59444444444443,136.59444444444443
Witte sneaker Nike,12.0,NIKE,BLANC,38,https://www.vinted.fr/items/391809545-witte-sneaker-nike?referrer=catalog,https://images1.vinted.net/t/01_00b0e_CBsprd5e25iPcA12jCRSshBA/310x430/1603029019.jpeg?s=abb1456b1907f92cb7f99abde76ad88e5338de1d,"ANTWERPEN, BELGIQUE",Women,60.22238681811569,405,344.7776131818843,148.59444444444443,136.59444444444443
Nike sportschoenen,12.0,NIKE,"GRIS, ARGENTÉ",43,https://www.vinted.fr/items/1588780828-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_008ce_YTjgP9URLzjmovrCeVEByvEL/310x430/1643143019.jpeg?s=cbbbca1d4caa396265c556b96428034c41b5ba76,"EPE, PAYS-BAS",Women,92.58462050026436,405,312.41537949973565,148.59444444444443,136.59444444444443
Nike ‘sport’schoenen,12.0,NIKE,"VIOLET, LILA",41,https://www.vinted.fr/items/1482708168-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/03_01845_ECdUgaMWDqjYy3wSpcwJGhiC/310x430/1638358257.jpeg?s=588cd3623880c53dae2c2d6b63e1ba21a15f2e53,"BOXTEL, PAYS-BAS",Women,74.04276250657578,405,330.9572374934242,148.59444444444443,136.59444444444443
Nike sportschoenen,12.0,NIKE,"GRIS, ORANGE",38.5,https://www.vinted.fr/items/830755334-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/02_01acd_MjpsM3TdMQHZ5CtHiCBshKvT/310x430/1609964205.jpeg?s=688a12e9c73f9e675160028268b2f78597f9f98f,"NEDERWEERT, PAYS-BAS",Women,72.77786621980202,405,332.22213378019796,148.59444444444443,136.59444444444443
Nike Shoes,12.5,NIKE,"NOIR, BLANC",37.5,https://www.vinted.fr/items/1042083896-nike-shoes?referrer=catalog,https://images1.vinted.net/t/01_00ee1_cftzXN5mGANoHkzq8G4jthnM/310x430/1618567969.jpeg?s=46fdd421a733872b93451fb0212dd025ae424fc2,"ZWOLLE, PAYS-BAS",Women,97.05760388875325,405,307.94239611124675,148.59444444444443,136.09444444444443
Beige Nike schoenen ,12.5,NIKE,BEIGE,38,https://www.vinted.fr/items/3732237183-beige-nike-schoenen?referrer=catalog,https://images1.vinted.net/t/02_01a20_gfAvgz1Gnsnb7rhD9FzZwdAp/310x430/1699471883.jpeg?s=19a172a56f6056fc9274024f8f9b26ec74ade1df,"'S-GRAVENHAGE, PAYS-BAS",Women,76.5958108021063,405,328.4041891978937,148.59444444444443,136.09444444444443
Baby Nike airforce ,12.5,NIKE,"GRIS, BLANC",18,https://www.vinted.fr/items/3350394965-baby-nike-airforce?referrer=catalog,https://images1.vinted.net/t/03_02177_2pBwouUG2fTAc2dukyStmByq/310x430/1692026925.jpeg?s=002ab535d54a59fb18468652929778f2ec9a5f00,"ROTTERDAM, PAYS-BAS",Kid,74.63848655894739,405,330.3615134410526,148.59444444444443,136.09444444444443
Nike sneaker blauw,12.5,NIKE,"BLEU, MARINE",42,https://www.vinted.fr/items/546385727-nike-sneaker-blauw?referrer=catalog,https://images1.vinted.net/t/01_01d08_n7G4d4w16ib4C8Fruc5qFQ6F/310x430/1594712286.jpeg?s=704bedd0b4cf76c53c087d3f528ea3faf785a98a,"BREDA, PAYS-BAS",Men,69.92804877908947,405,335.07195122091053,148.59444444444443,136.09444444444443
Nike free 5.0 maat 37.5 / 23.5 cm ,12.5,NIKE,ROUGE,37.5,https://www.vinted.fr/items/514224406-nike-free-50-maat-375-235-cm?referrer=catalog,https://images1.vinted.net/t/01_02377_TdALWcd5oKGwqutL7kDEZtah/310x430/1600495512.jpeg?s=3c61a859ef36cb65577bb47b921f1a69369b890d,"OUDEWATER, PAYS-BAS",Women,79.11064173406075,405,325.8893582659392,148.59444444444443,136.09444444444443
Nike sneakers,12.5,NIKE,"ROSE, VIOLET",38,https://www.vinted.fr/items/495585077-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_017fe_1uWZptUTt6ukYmokiVypLGY8/310x430/1600839810.jpeg?s=86b97acbd6a2f4a7c1acfed6df047feab186bbac,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,136.09444444444443
Nike sneakers,12.5,NIKE,"NOIR, JAUNE",38,https://www.vinted.fr/items/495589474-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_0260e_3DcH7JyDdMmXfViuq9Hrwept/310x430/1600564250.jpeg?s=a732c4acb4a01609701b3501517389045e5c586e,"AMSTERDAM, PAYS-BAS",Women,86.08957690099396,405,318.91042309900604,148.59444444444443,136.09444444444443
Zwarte Nike sportschoenen ,12.99,NIKE,"NOIR, ROSE",40,https://www.vinted.fr/items/911729533-zwarte-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/02_0017e_6dqyJbUUu7dN1tAGdsWGHQcZ/310x430/1613659657.jpeg?s=221d5f975bbf95e22dc611c917ae7872a235a8e5,"MELLE, BELGIQUE",Men,52.06933216534131,405,352.9306678346587,148.59444444444443,135.60444444444443
Nike sneakers platte schoenen gympen,13.0,NIKE,"BLANC, ROSE",39,https://www.vinted.fr/items/3168091353-nike-sneakers-platte-schoenen-gympen?referrer=catalog,https://images1.vinted.net/t/03_02607_P4Tr3p35ASruGtNvkiHzx5ki/310x430/1687530891.jpeg?s=3a5da009b3395ce5ec7f1fc5faf3a1e344fcde0a,"ALPHEN AAN DEN RIJN, PAYS-BAS",Women,79.39003160983343,405,325.60996839016656,148.59444444444443,135.59444444444443
Basket femme ,13.0,NIKE,"NOIR, BLANC",36,https://www.vinted.fr/items/985756021-basket-femme?referrer=catalog,https://images1.vinted.net/t/02_00380_p88SaR24dVembG94dwYkGDYN/310x430/1616702486.jpeg?s=7f874f1face62c6d26c3ee489cb7340412f482d6,"GEVREY-CHAMBERTIN, FRANCE",Women,53.279680921655405,405,351.7203190783446,148.59444444444443,135.59444444444443
Felroze nike hardloopschoenen,13.0,NIKE,"GRIS, ROSE",35.5,https://www.vinted.fr/items/2123836828-felroze-nike-hardloopschoenen?referrer=catalog,https://images1.vinted.net/t/02_025ed_hKsYTBf5hPkcE138ej7XQXay/310x430/1661101968.jpeg?s=4fd32b99f872367947cdb6f4f4b92041de1fe7e4,"DELFT, PAYS-BAS",Women,75.52558497492261,405,329.4744150250774,148.59444444444443,135.59444444444443
Rood/roze Nike sportschoenen,13.5,NIKE,"ROSE, CORAIL",38.5,https://www.vinted.fr/items/1677588294-roodroze-nike-sportschoenen?referrer=catalog,https://images1.vinted.net/t/02_02146_rf7y6nxcE63hWrufAwmzSJ79/310x430/1646585506.jpeg?s=3b21a306e63f9b7db1aafc05219782cf0866ba17,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,135.09444444444443
Sneakers Nike mt44,14.0,NIKE,BLEU,44,https://www.vinted.fr/items/1537236810-sneakers-nike-mt44?referrer=catalog,https://images1.vinted.net/t/03_01419_Beu4JSo1PUWKJPmTyiLdmPxn/310x430/1641144959.jpeg?s=8a06aaa0ca69632f804692731232e26ae3958f9a,"BERCHEM, BELGIQUE",Men,52.68540893098243,405,352.3145910690176,148.59444444444443,134.59444444444443
Nike waterschoenen /sandalen ,15.0,NIKE,NOIR,18,https://www.vinted.fr/items/3258881165-nike-waterschoenen-sandalen?referrer=catalog,https://images1.vinted.net/t/02_01a99_EFVrEy3kDQYszXeiwNyBqAS3/310x430/1689839379.jpeg?s=1d3557d1f2522417fbda918b44b487e4d86d3b1c,PAYS-BAS,Kid,87.92875933655216,405,317.07124066344784,148.59444444444443,133.59444444444443
Nike sneakers ,15.0,NIKE,"NOIR, BLANC",40,https://www.vinted.fr/items/3484284227-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/03_004b7_oNJrDj1n31rSvhEutPFiUgkg/310x430/1694955116.jpeg?s=b7a446216e0704f26382f197a58641c1a0fa35a5,"JULIANADORP, PAYS-BAS",Women,95.8521846309213,405,309.14781536907867,148.59444444444443,133.59444444444443
"Nike jongens schoentjes(veters)18,5 je mag afbieden ",15.0,NIKE,NOIR,19,https://www.vinted.fr/items/533833280-nike-jongens-schoentjesveters185-je-mag-afbieden?referrer=catalog,https://images1.vinted.net/t/01_00cb8_VJVs3F2AsYsKv2qUQyVnK7rY/310x430/1601088969.jpeg?s=d26525243a9dc84dc1da74bf435208b24b69a4fb,"STEKENE, BELGIQUE",Kid,57.57992710711545,405,347.42007289288455,148.59444444444443,133.59444444444443
Witte nike airmax schoenen,15.0,NIKE,BLANC,"38,5",https://www.vinted.fr/items/3163986439-witte-nike-airmax-schoenen?referrer=catalog,https://images1.vinted.net/t/02_010b4_G8QYg5UoDdEHGNexsN8Ndbvg/310x430/1687428938.jpeg?s=4e326a403d5b014954da93a2950c3b624d4cbf18,"HILLEGOM, PAYS-BAS",Men,82.70101420703938,405,322.2989857929606,148.59444444444443,133.59444444444443
Nike huarache zwart maat 39 ongedragen,15.0,NIKE,NOIR,39,https://www.vinted.fr/items/3517638726-nike-huarache-zwart-maat-39-ongedragen?referrer=catalog,https://images1.vinted.net/t/03_00a39_Xt7tSsZKegREjAGupyxc3MtW/310x430/1695569116.jpeg?s=593b62e2a75f11776490ac8db38b52fefa76871b,"GOUDA, PAYS-BAS",Women,77.90310342183783,405,327.09689657816216,148.59444444444443,133.59444444444443
Nike!!,15.0,NIKE,"BLEU, MARINE",36.5,https://www.vinted.fr/items/1188933593-nike?referrer=catalog,https://images1.vinted.net/t/02_01cd1_x4nWYoe2N6DUWFvF92B9q2Mu/310x430/1624759766.jpeg?s=f859d62c4cabacbe4264b25f935ef20d32989120,PAYS-BAS,Women,87.92875933655216,405,317.07124066344784,148.59444444444443,133.59444444444443
Nike sneakers,15.0,NIKE,"BLEU, MARINE",39,https://www.vinted.fr/items/615300986-nike-sneakers?referrer=catalog,https://images1.vinted.net/t/01_00860_8RhzcZ33eRikRWF15ePDXVeX/310x430/1600507785.jpeg?s=e216b7c5faffc652c05f494b7a37da7d52dfdf2c,"LUBBEEK, BELGIQUE",Women,57.50946797294924,405,347.4905320270508,148.59444444444443,133.59444444444443
